agent_id,agent_type,o_node_id,d_node_id,o_osm_node_id,d_osm_node_id,o_zone_id,d_zone_id,geometry,departure_time
244,v,253,166,,,7,9,"LINESTRING(-109.5533375 37.283576,-109.571447 37.2801683)",0725
245,v,216,14,,83629496.0,7,9,"LINESTRING(-109.5451576 37.2862233,-109.5698717 37.2831853)",0725
246,v,43,19,83721554.0,83629532.0,7,9,"LINESTRING(-109.5553221 37.2856512,-109.5698132 37.2823862)",0750
247,v,167,20,,83629534.0,7,9,"LINESTRING(-109.552902 37.2841229,-109.571338 37.282287)",0736
248,v,248,166,,,7,9,"LINESTRING(-109.5526718 37.283743,-109.571447 37.2801683)",0703
249,v,216,235,,,7,9,"LINESTRING(-109.5451576 37.2862233,-109.5723038 37.2805366)",0741
250,v,203,254,,,7,9,"LINESTRING(-109.5558592 37.2854583,-109.5725302 37.2800833)",0721
251,v,172,14,,83629496.0,7,9,"LINESTRING(-109.5524528 37.283771,-109.5698717 37.2831853)",0737
252,v,43,19,83721554.0,83629532.0,7,9,"LINESTRING(-109.5553221 37.2856512,-109.5698132 37.2823862)",0757
253,v,221,189,,,7,9,"LINESTRING(-109.5528575 37.2836181,-109.577207 37.278781)",0728
254,v,37,235,83713259.0,,7,9,"LINESTRING(-109.5536859 37.285694,-109.5723038 37.2805366)",0725
255,v,217,254,,,7,9,"LINESTRING(-109.5522611 37.2840106,-109.5725302 37.2800833)",0739
256,v,155,170,,,7,9,"LINESTRING(-109.552491 37.2840426,-109.5766547 37.2793442)",0708
257,v,178,235,,,7,9,"LINESTRING(-109.5540142 37.2838359,-109.5723038 37.2805366)",0755
258,v,200,71,,83771332.0,7,9,"LINESTRING(-109.5455735 37.2862272,-109.5722736 37.2803191)",0738
259,v,194,79,,1030019391.0,7,9,"LINESTRING(-109.5533619 37.2837946,-109.5779966 37.2831107)",0738
260,v,201,166,,,7,9,"LINESTRING(-109.5562853 37.2851866,-109.571447 37.2801683)",0729
261,v,216,14,,83629496.0,7,9,"LINESTRING(-109.5451576 37.2862233,-109.5698717 37.2831853)",0730
262,v,200,20,,83629534.0,7,9,"LINESTRING(-109.5455735 37.2862272,-109.571338 37.282287)",0709
263,v,242,31,,83709098.0,7,10,"LINESTRING(-109.554981 37.283765,-109.5679571 37.2790142)",0750
264,v,172,171,,,7,10,"LINESTRING(-109.5524528 37.283771,-109.5685831 37.2827192)",0748
265,v,122,56,6578195588.0,83741035.0,7,10,"LINESTRING(-109.5519334 37.2835771,-109.5667452 37.2816075)",0746
266,v,232,59,,83741044.0,7,10,"LINESTRING(-109.5539955 37.284703,-109.5665715 37.279904)",0754
267,v,179,240,,,7,10,"LINESTRING(-109.5528572 37.2835536,-109.557271 37.2831428)",0704
268,v,7,234,83614587.0,,7,10,"LINESTRING(-109.5519768 37.285719,-109.5582445 37.2821143)",0746
269,v,165,241,,,7,10,"LINESTRING(-109.5565946 37.2854171,-109.5688981 37.282688)",0705
270,v,242,30,,83709097.0,7,10,"LINESTRING(-109.554981 37.283765,-109.5678566 37.2783093)",0743
271,v,216,241,,,7,10,"LINESTRING(-109.5451576 37.2862233,-109.5688981 37.282688)",0730
272,v,157,243,,,7,10,"LINESTRING(-109.5544033 37.2839071,-109.5593795 37.2823991)",0730
273,v,84,57,1330151423.0,83741037.0,7,10,"LINESTRING(-109.5532679 37.288825,-109.5669202 37.2833253)",0752
274,v,194,204,,,7,10,"LINESTRING(-109.5533619 37.2837946,-109.5577502 37.2832031)",0758
275,v,172,160,,,7,10,"LINESTRING(-109.5524528 37.283771,-109.567071 37.282368)",0710
276,v,176,204,,,7,10,"LINESTRING(-109.5448831 37.2860932,-109.5577502 37.2832031)",0759
277,v,110,30,3643520175.0,83709097.0,7,10,"LINESTRING(-109.5519498 37.284387,-109.5678566 37.2783093)",0734
278,v,221,67,,83757599.0,7,10,"LINESTRING(-109.5528575 37.2836181,-109.5696165 37.2804687)",0756
279,v,233,160,,,7,10,"LINESTRING(-109.5530985 37.2841156,-109.567071 37.282368)",0748
280,v,7,190,83614587.0,,7,10,"LINESTRING(-109.5519768 37.285719,-109.5595771 37.2826893)",0719
281,v,37,237,83713259.0,,7,10,"LINESTRING(-109.5536859 37.285694,-109.5629311 37.2814738)",0739
282,v,217,67,,83757599.0,7,10,"LINESTRING(-109.5522611 37.2840106,-109.5696165 37.2804687)",0716
283,v,176,251,,,7,10,"LINESTRING(-109.5448831 37.2860932,-109.5685303 37.2811247)",0730
284,v,148,246,,,7,10,"LINESTRING(-109.5527205 37.284306,-109.5619808 37.2817581)",0721
285,v,167,45,,83726606.0,7,10,"LINESTRING(-109.552902 37.2841229,-109.5664269 37.2783889)",0745
286,v,203,59,,83741044.0,7,10,"LINESTRING(-109.5558592 37.2854583,-109.5665715 37.279904)",0744
287,v,217,32,,83709113.0,7,10,"LINESTRING(-109.5522611 37.2840106,-109.5694176 37.2789758)",0724
288,v,8,13,83614591.0,83629495.0,7,10,"LINESTRING(-109.5520641 37.2869207,-109.5683662 37.2832676)",0750
289,v,179,32,,83709113.0,7,10,"LINESTRING(-109.5528572 37.2835536,-109.5694176 37.2789758)",0758
290,v,194,49,,83734489.0,7,10,"LINESTRING(-109.5533619 37.2837946,-109.5680318 37.2797906)",0752
291,v,43,50,83721554.0,83734491.0,7,10,"LINESTRING(-109.5553221 37.2856512,-109.5681056 37.2805577)",0754
292,v,233,229,,,7,10,"LINESTRING(-109.5530985 37.2841156,-109.5687679 37.2812283)",0737
293,v,216,28,,83703929.0,7,10,"LINESTRING(-109.5451576 37.2862233,-109.5666469 37.2806436)",0750
294,v,215,171,,,7,10,"LINESTRING(-109.5568614 37.2854049,-109.5685831 37.2827192)",0710
295,v,247,51,,83734493.0,7,10,"LINESTRING(-109.5523816 37.2841775,-109.5681977 37.2815162)",0713
296,v,159,173,,,7,10,"LINESTRING(-109.5532719 37.2841136,-109.5570134 37.2826692)",0723
297,v,110,27,3643520175.0,83692120.0,7,10,"LINESTRING(-109.5519498 37.284387,-109.5695476 37.279706)",0733
298,v,84,229,1330151423.0,,7,10,"LINESTRING(-109.5532679 37.288825,-109.5687679 37.2812283)",0741
299,v,221,18,,83629530.0,7,10,"LINESTRING(-109.5528575 37.2836181,-109.5682903 37.2824789)",0743
300,v,226,190,,,7,10,"LINESTRING(-109.5533622 37.2838591,-109.5595771 37.2826893)",0744
301,v,110,251,3643520175.0,,7,10,"LINESTRING(-109.5519498 37.284387,-109.5685303 37.2811247)",0727
302,v,105,57,3634636956.0,83741037.0,7,10,"LINESTRING(-109.5534637 37.2877532,-109.5669202 37.2833253)",0715
303,v,7,219,83614587.0,,7,10,"LINESTRING(-109.5519768 37.285719,-109.559317 37.2820492)",0720
304,v,176,18,,83629530.0,7,10,"LINESTRING(-109.5448831 37.2860932,-109.5682903 37.2824789)",0740
305,v,215,213,,,7,10,"LINESTRING(-109.5568614 37.2854049,-109.5589658 37.282752)",0735
306,v,122,219,6578195588.0,,7,10,"LINESTRING(-109.5519334 37.2835771,-109.559317 37.2820492)",0713
307,v,148,31,,83709098.0,7,10,"LINESTRING(-109.5527205 37.284306,-109.5679571 37.2790142)",0708
308,v,179,51,,83734493.0,7,10,"LINESTRING(-109.5528572 37.2835536,-109.5681977 37.2815162)",0717
309,v,155,59,,83741044.0,7,10,"LINESTRING(-109.552491 37.2840426,-109.5665715 37.279904)",0757
310,v,215,45,,83726606.0,7,10,"LINESTRING(-109.5568614 37.2854049,-109.5664269 37.2783889)",0759
311,v,242,204,,,7,10,"LINESTRING(-109.554981 37.283765,-109.5577502 37.2832031)",0718
312,v,230,30,,83709097.0,7,10,"LINESTRING(-109.5526164 37.284149,-109.5678566 37.2783093)",0713
313,v,167,158,,,7,10,"LINESTRING(-109.552902 37.2841229,-109.5573324 37.2833148)",0702
314,v,176,160,,,7,10,"LINESTRING(-109.5448831 37.2860932,-109.567071 37.282368)",0709
315,v,159,219,,,7,10,"LINESTRING(-109.5532719 37.2841136,-109.559317 37.2820492)",0705
316,v,194,190,,,7,10,"LINESTRING(-109.5533619 37.2837946,-109.5595771 37.2826893)",0742
317,v,194,13,,83629495.0,7,10,"LINESTRING(-109.5533619 37.2837946,-109.5683662 37.2832676)",0709
318,v,7,206,83614587.0,,7,10,"LINESTRING(-109.5519768 37.285719,-109.5694749 37.281131)",0757
319,v,7,213,83614587.0,,7,10,"LINESTRING(-109.5519768 37.285719,-109.5589658 37.282752)",0741
320,v,247,234,,,7,10,"LINESTRING(-109.5523816 37.2841775,-109.5582445 37.2821143)",0726
321,v,149,190,,,7,10,"LINESTRING(-109.5523881 37.2837137,-109.5595771 37.2826893)",0733
322,v,153,204,,,7,10,"LINESTRING(-109.5511544 37.2837281,-109.5577502 37.2832031)",0705
323,v,216,67,,83757599.0,7,10,"LINESTRING(-109.5451576 37.2862233,-109.5696165 37.2804687)",0756
324,v,215,67,,83757599.0,7,10,"LINESTRING(-109.5568614 37.2854049,-109.5696165 37.2804687)",0738
325,v,247,51,,83734493.0,7,10,"LINESTRING(-109.5523816 37.2841775,-109.5681977 37.2815162)",0702
326,v,242,160,,,7,10,"LINESTRING(-109.554981 37.283765,-109.567071 37.282368)",0702
327,v,230,251,,,7,10,"LINESTRING(-109.5526164 37.284149,-109.5685303 37.2811247)",0730
328,v,159,66,,83751036.0,7,10,"LINESTRING(-109.5532719 37.2841136,-109.5653887 37.2834136)",0753
329,v,247,171,,,7,10,"LINESTRING(-109.5523816 37.2841775,-109.5685831 37.2827192)",0707
330,v,215,13,,83629495.0,7,10,"LINESTRING(-109.5568614 37.2854049,-109.5683662 37.2832676)",0715
331,v,247,59,,83741044.0,7,10,"LINESTRING(-109.5523816 37.2841775,-109.5665715 37.279904)",0725
332,v,217,198,,,7,11,"LINESTRING(-109.5522611 37.2840106,-109.5532799 37.2832264)",0718
333,v,230,231,,,7,11,"LINESTRING(-109.5526164 37.284149,-109.5533603 37.2834142)",0704
334,v,232,231,,,7,11,"LINESTRING(-109.5539955 37.284703,-109.5533603 37.2834142)",0740
335,v,224,185,,,7,11,"LINESTRING(-109.5469595 37.2869372,-109.5527347 37.283359)",0758
336,v,43,187,83721554.0,,7,11,"LINESTRING(-109.5553221 37.2856512,-109.5563003 37.2823813)",0736
337,v,203,185,,,7,11,"LINESTRING(-109.5558592 37.2854583,-109.5527347 37.283359)",0751
338,v,7,231,83614587.0,,7,11,"LINESTRING(-109.5519768 37.285719,-109.5533603 37.2834142)",0731
339,v,215,257,,,7,11,"LINESTRING(-109.5568614 37.2854049,-109.5539633 37.2833762)",0708
340,v,43,184,83721554.0,,7,11,"LINESTRING(-109.5553221 37.2856512,-109.5565813 37.2820516)",0755
341,v,247,191,,,7,12,"LINESTRING(-109.5523816 37.2841775,-109.5405438 37.2834472)",0739
342,v,149,191,,,7,12,"LINESTRING(-109.5523881 37.2837137,-109.5405438 37.2834472)",0728
343,v,105,191,3634636956.0,,7,12,"LINESTRING(-109.5534637 37.2877532,-109.5405438 37.2834472)",0737
344,v,148,191,,,7,12,"LINESTRING(-109.5527205 37.284306,-109.5405438 37.2834472)",0746
345,v,232,142,,,7,19,"LINESTRING(-109.5539955 37.284703,-109.5376123 37.2955)",0712
346,v,242,142,,,7,19,"LINESTRING(-109.554981 37.283765,-109.5376123 37.2955)",0716
347,v,147,146,,,7,21,"LINESTRING(-109.5505804 37.2846681,-109.5306 37.2864311)",0709
348,v,201,146,,,7,21,"LINESTRING(-109.5562853 37.2851866,-109.5306 37.2864311)",0715
349,v,180,150,,,8,5,"LINESTRING(-109.5419113 37.287715,-109.5697317 37.2838803)",0711
350,v,180,24,,83651148.0,8,6,"LINESTRING(-109.5419113 37.287715,-109.5588494 37.2844233)",0743
351,v,227,39,,83713704.0,8,6,"LINESTRING(-109.5406439 37.2840387,-109.5597279 37.2859293)",0729
352,v,180,244,,,8,7,"LINESTRING(-109.5419113 37.287715,-109.5513952 37.2840157)",0704
353,v,227,179,,,8,7,"LINESTRING(-109.5406439 37.2840387,-109.5528572 37.2835536)",0708
354,v,227,189,,,8,9,"LINESTRING(-109.5406439 37.2840387,-109.577207 37.278781)",0729
355,v,180,55,,83737775.0,8,9,"LINESTRING(-109.5419113 37.287715,-109.5697171 37.2814331)",0704
356,v,180,190,,,8,10,"LINESTRING(-109.5419113 37.287715,-109.5595771 37.2826893)",0717
357,v,227,31,,83709098.0,8,10,"LINESTRING(-109.5406439 37.2840387,-109.5679571 37.2790142)",0711
358,v,180,50,,83734491.0,8,10,"LINESTRING(-109.5419113 37.287715,-109.5681056 37.2805577)",0742
359,v,227,209,,,8,11,"LINESTRING(-109.5406439 37.2840387,-109.5523066 37.2832604)",0751
360,v,227,191,,,8,12,"LINESTRING(-109.5406439 37.2840387,-109.5405438 37.2834472)",0747
361,v,227,142,,,8,19,"LINESTRING(-109.5406439 37.2840387,-109.5376123 37.2955)",0740
362,v,180,146,,,8,21,"LINESTRING(-109.5419113 37.287715,-109.5306 37.2864311)",0751
363,v,15,150,83629497.0,,9,5,"LINESTRING(-109.5713788 37.2830515,-109.5697317 37.2838803)",0721
364,v,70,75,83771326.0,1029987721.0,9,6,"LINESTRING(-109.5711227 37.28038,-109.5584587 37.2862383)",0758
365,v,55,38,83737775.0,83713699.0,9,6,"LINESTRING(-109.5697171 37.2814331,-109.5571039 37.2856194)",0719
366,v,254,81,,1030045659.0,9,6,"LINESTRING(-109.5725302 37.2800833,-109.5652556 37.2883349)",0758
367,v,15,72,83629497.0,436676529.0,9,6,"LINESTRING(-109.5713788 37.2830515,-109.5609665 37.2870722)",0722
368,v,166,252,,,9,6,"LINESTRING(-109.571447 37.2801683,-109.5591611 37.284811)",0758
369,v,70,164,83771326.0,,9,6,"LINESTRING(-109.5711227 37.28038,-109.5583507 37.2871624)",0705
370,v,71,152,83771332.0,,9,6,"LINESTRING(-109.5722736 37.2803191,-109.5574927 37.28401)",0705
371,v,54,202,83737769.0,,9,6,"LINESTRING(-109.571271 37.2813213,-109.5573064 37.2837054)",0722
372,v,14,250,83629496.0,,9,6,"LINESTRING(-109.5698717 37.2831853,-109.5594386 37.2851491)",0734
373,v,14,238,83629496.0,,9,6,"LINESTRING(-109.5698717 37.2831853,-109.5576561 37.284662)",0706
374,v,20,238,83629534.0,,9,6,"LINESTRING(-109.571338 37.282287,-109.5576561 37.284662)",0745
375,v,189,222,,,9,6,"LINESTRING(-109.577207 37.278781,-109.5579112 37.2852333)",0706
376,v,189,174,,,9,6,"LINESTRING(-109.577207 37.278781,-109.568227 37.2839252)",0711
377,v,71,23,83771332.0,83651071.0,9,6,"LINESTRING(-109.5722736 37.2803191,-109.5591938 37.2857107)",0732
378,v,54,239,83737769.0,,9,6,"LINESTRING(-109.571271 37.2813213,-109.5606614 37.286254)",0735
379,v,19,238,83629532.0,,9,6,"LINESTRING(-109.5698132 37.2823862,-109.5576561 37.284662)",0755
380,v,235,225,,,9,6,"LINESTRING(-109.5723038 37.2805366,-109.5580194 37.2840724)",0750
381,v,235,39,,83713704.0,9,6,"LINESTRING(-109.5723038 37.2805366,-109.5597279 37.2859293)",0718
382,v,19,249,83629532.0,,9,6,"LINESTRING(-109.5698132 37.2823862,-109.5598269 37.2868968)",0721
383,v,170,202,,,9,6,"LINESTRING(-109.5766547 37.2793442,-109.5573064 37.2837054)",0719
384,v,71,75,83771332.0,1029987721.0,9,6,"LINESTRING(-109.5722736 37.2803191,-109.5584587 37.2862383)",0736
385,v,79,4,1030019391.0,83614581.0,9,6,"LINESTRING(-109.5779966 37.2831107,-109.5583982 37.285596)",0722
386,v,189,174,,,9,6,"LINESTRING(-109.577207 37.278781,-109.568227 37.2839252)",0741
387,v,54,223,83737769.0,,9,6,"LINESTRING(-109.571271 37.2813213,-109.560508 37.2867291)",0710
388,v,70,58,83771326.0,83741039.0,9,6,"LINESTRING(-109.5711227 37.28038,-109.5669459 37.283577)",0756
389,v,15,181,83629497.0,,9,6,"LINESTRING(-109.5713788 37.2830515,-109.5606232 37.2865589)",0720
390,v,235,181,,,9,6,"LINESTRING(-109.5723038 37.2805366,-109.5606232 37.2865589)",0713
391,v,54,152,83737769.0,,9,6,"LINESTRING(-109.571271 37.2813213,-109.5574927 37.28401)",0722
392,v,55,88,83737775.0,1331799412.0,9,6,"LINESTRING(-109.5697171 37.2814331,-109.5570964 37.289252)",0732
393,v,189,4,,83614581.0,9,6,"LINESTRING(-109.577207 37.278781,-109.5583982 37.285596)",0704
394,v,189,192,,,9,6,"LINESTRING(-109.577207 37.278781,-109.5595412 37.2848753)",0747
395,v,170,215,,,9,7,"LINESTRING(-109.5766547 37.2793442,-109.5568614 37.2854049)",0717
396,v,166,147,,,9,7,"LINESTRING(-109.571447 37.2801683,-109.5505804 37.2846681)",0705
397,v,235,210,,,9,7,"LINESTRING(-109.5723038 37.2805366,-109.5522484 37.2837838)",0715
398,v,15,159,83629497.0,,9,7,"LINESTRING(-109.5713788 37.2830515,-109.5532719 37.2841136)",0756
399,v,235,200,,,9,7,"LINESTRING(-109.5723038 37.2805366,-109.5455735 37.2862272)",0711
400,v,54,226,83737769.0,,9,7,"LINESTRING(-109.571271 37.2813213,-109.5533622 37.2838591)",0706
401,v,71,148,83771332.0,,9,7,"LINESTRING(-109.5722736 37.2803191,-109.5527205 37.284306)",0728
402,v,71,37,83771332.0,83713259.0,9,7,"LINESTRING(-109.5722736 37.2803191,-109.5536859 37.285694)",0710
403,v,19,149,83629532.0,,9,7,"LINESTRING(-109.5698132 37.2823862,-109.5523881 37.2837137)",0725
404,v,54,178,83737769.0,,9,7,"LINESTRING(-109.571271 37.2813213,-109.5540142 37.2838359)",0745
405,v,71,201,83771332.0,,9,7,"LINESTRING(-109.5722736 37.2803191,-109.5562853 37.2851866)",0735
406,v,71,217,83771332.0,,9,7,"LINESTRING(-109.5722736 37.2803191,-109.5522611 37.2840106)",0726
407,v,79,172,1030019391.0,,9,7,"LINESTRING(-109.5779966 37.2831107,-109.5524528 37.283771)",0752
408,v,166,215,,,9,7,"LINESTRING(-109.571447 37.2801683,-109.5568614 37.2854049)",0718
409,v,254,201,,,9,7,"LINESTRING(-109.5725302 37.2800833,-109.5562853 37.2851866)",0713
410,v,79,224,1030019391.0,,9,7,"LINESTRING(-109.5779966 37.2831107,-109.5469595 37.2869372)",0716
411,v,189,159,,,9,7,"LINESTRING(-109.577207 37.278781,-109.5532719 37.2841136)",0721
412,v,71,179,83771332.0,,9,7,"LINESTRING(-109.5722736 37.2803191,-109.5528572 37.2835536)",0742
413,v,166,84,,1330151423.0,9,7,"LINESTRING(-109.571447 37.2801683,-109.5532679 37.288825)",0754
414,v,254,244,,,9,7,"LINESTRING(-109.5725302 37.2800833,-109.5513952 37.2840157)",0720
415,v,14,244,83629496.0,,9,7,"LINESTRING(-109.5698717 37.2831853,-109.5513952 37.2840157)",0800
416,v,54,247,83737769.0,,9,7,"LINESTRING(-109.571271 37.2813213,-109.5523816 37.2841775)",0754
417,v,54,221,83737769.0,,9,7,"LINESTRING(-109.571271 37.2813213,-109.5528575 37.2836181)",0759
418,v,54,167,83737769.0,,9,7,"LINESTRING(-109.571271 37.2813213,-109.552902 37.2841229)",0737
419,v,70,43,83771326.0,83721554.0,9,7,"LINESTRING(-109.5711227 37.28038,-109.5553221 37.2856512)",0721
420,v,166,148,,,9,7,"LINESTRING(-109.571447 37.2801683,-109.5527205 37.284306)",0740
421,v,19,227,83629532.0,,9,8,"LINESTRING(-109.5698132 37.2823862,-109.5406439 37.2840387)",0759
422,v,235,180,,,9,8,"LINESTRING(-109.5723038 37.2805366,-109.5419113 37.287715)",0733
423,v,166,41,,83717215.0,9,10,"LINESTRING(-109.571447 37.2801683,-109.56649 37.2791038)",0751
424,v,79,158,1030019391.0,,9,10,"LINESTRING(-109.5779966 37.2831107,-109.5573324 37.2833148)",0745
425,v,70,158,83771326.0,,9,10,"LINESTRING(-109.5711227 37.28038,-109.5573324 37.2833148)",0735
426,v,15,211,83629497.0,,9,10,"LINESTRING(-109.5713788 37.2830515,-109.5647891 37.2813594)",0722
427,v,79,243,1030019391.0,,9,10,"LINESTRING(-109.5779966 37.2831107,-109.5593795 37.2823991)",0738
428,v,254,240,,,9,10,"LINESTRING(-109.5725302 37.2800833,-109.557271 37.2831428)",0720
429,v,55,41,83737775.0,83717215.0,9,10,"LINESTRING(-109.5697171 37.2814331,-109.56649 37.2791038)",0728
430,v,20,204,83629534.0,,9,10,"LINESTRING(-109.571338 37.282287,-109.5577502 37.2832031)",0757
431,v,79,255,1030019391.0,,9,10,"LINESTRING(-109.5779966 37.2831107,-109.5621134 37.2816062)",0712
432,v,170,112,,3801403348.0,9,10,"LINESTRING(-109.5766547 37.2793442,-109.5662933 37.2775978)",0725
433,v,166,160,,,9,10,"LINESTRING(-109.571447 37.2801683,-109.567071 37.282368)",0725
434,v,55,199,83737775.0,,9,10,"LINESTRING(-109.5697171 37.2814331,-109.567734 37.282186)",0718
435,v,14,208,83629496.0,,9,10,"LINESTRING(-109.5698717 37.2831853,-109.5671011 37.2834742)",0732
436,v,166,27,,83692120.0,9,10,"LINESTRING(-109.571447 37.2801683,-109.5695476 37.279706)",0753
437,v,70,234,83771326.0,,9,10,"LINESTRING(-109.5711227 37.28038,-109.5582445 37.2821143)",0708
438,v,254,13,,83629495.0,9,10,"LINESTRING(-109.5725302 37.2800833,-109.5683662 37.2832676)",0710
439,v,170,112,,3801403348.0,9,10,"LINESTRING(-109.5766547 37.2793442,-109.5662933 37.2775978)",0800
440,v,79,162,1030019391.0,,9,10,"LINESTRING(-109.5779966 37.2831107,-109.5589656 37.2825079)",0733
441,v,20,67,83629534.0,83757599.0,9,10,"LINESTRING(-109.571338 37.282287,-109.5696165 37.2804687)",0757
442,v,71,171,83771332.0,,9,10,"LINESTRING(-109.5722736 37.2803191,-109.5685831 37.2827192)",0728
443,v,20,171,83629534.0,,9,10,"LINESTRING(-109.571338 37.282287,-109.5685831 37.2827192)",0711
444,v,14,32,83629496.0,83709113.0,9,10,"LINESTRING(-109.5698717 37.2831853,-109.5694176 37.2789758)",0716
445,v,79,158,1030019391.0,,9,10,"LINESTRING(-109.5779966 37.2831107,-109.5573324 37.2833148)",0706
446,v,15,50,83629497.0,83734491.0,9,10,"LINESTRING(-109.5713788 37.2830515,-109.5681056 37.2805577)",0727
447,v,20,50,83629534.0,83734491.0,9,10,"LINESTRING(-109.571338 37.282287,-109.5681056 37.2805577)",0721
448,v,166,50,,83734491.0,9,10,"LINESTRING(-109.571447 37.2801683,-109.5681056 37.2805577)",0730
449,v,55,193,83737775.0,,9,10,"LINESTRING(-109.5697171 37.2814331,-109.5596213 37.2834062)",0746
450,v,170,206,,,9,10,"LINESTRING(-109.5766547 37.2793442,-109.5694749 37.281131)",0750
451,v,14,229,83629496.0,,9,10,"LINESTRING(-109.5698717 37.2831853,-109.5687679 37.2812283)",0755
452,v,166,13,,83629495.0,9,10,"LINESTRING(-109.571447 37.2801683,-109.5683662 37.2832676)",0713
453,v,71,160,83771332.0,,9,10,"LINESTRING(-109.5722736 37.2803191,-109.567071 37.282368)",0715
454,v,70,31,83771326.0,83709098.0,9,10,"LINESTRING(-109.5711227 37.28038,-109.5679571 37.2790142)",0740
455,v,189,49,,83734489.0,9,10,"LINESTRING(-109.577207 37.278781,-109.5680318 37.2797906)",0714
456,v,70,59,83771326.0,83741044.0,9,10,"LINESTRING(-109.5711227 37.28038,-109.5665715 37.279904)",0800
457,v,166,50,,83734491.0,9,10,"LINESTRING(-109.571447 37.2801683,-109.5681056 37.2805577)",0735
458,v,19,251,83629532.0,,9,10,"LINESTRING(-109.5698132 37.2823862,-109.5685303 37.2811247)",0731
459,v,235,193,,,9,10,"LINESTRING(-109.5723038 37.2805366,-109.5596213 37.2834062)",0702
460,v,170,162,,,9,10,"LINESTRING(-109.5766547 37.2793442,-109.5589656 37.2825079)",0716
461,v,166,211,,,9,10,"LINESTRING(-109.571447 37.2801683,-109.5647891 37.2813594)",0706
462,v,166,190,,,9,10,"LINESTRING(-109.571447 37.2801683,-109.5595771 37.2826893)",0745
463,v,254,234,,,9,10,"LINESTRING(-109.5725302 37.2800833,-109.5582445 37.2821143)",0741
464,v,166,49,,83734489.0,9,10,"LINESTRING(-109.571447 37.2801683,-109.5680318 37.2797906)",0737
465,v,71,18,83771332.0,83629530.0,9,10,"LINESTRING(-109.5722736 37.2803191,-109.5682903 37.2824789)",0745
466,v,54,27,83737769.0,83692120.0,9,10,"LINESTRING(-109.571271 37.2813213,-109.5695476 37.279706)",0713
467,v,235,197,,,9,11,"LINESTRING(-109.5723038 37.2805366,-109.5528562 37.283312)",0742
468,v,54,228,83737769.0,,9,11,"LINESTRING(-109.571271 37.2813213,-109.5528569 37.283489)",0702
469,v,70,209,83771326.0,,9,11,"LINESTRING(-109.5711227 37.28038,-109.5523066 37.2832604)",0724
470,v,55,198,83737775.0,,9,11,"LINESTRING(-109.5697171 37.2814331,-109.5532799 37.2832264)",0704
471,v,189,191,,,9,12,"LINESTRING(-109.577207 37.278781,-109.5405438 37.2834472)",0719
472,v,189,191,,,9,12,"LINESTRING(-109.577207 37.278781,-109.5405438 37.2834472)",0747
473,v,70,142,83771326.0,,9,19,"LINESTRING(-109.5711227 37.28038,-109.5376123 37.2955)",0726
474,v,79,146,1030019391.0,,9,21,"LINESTRING(-109.5779966 37.2831107,-109.5306 37.2864311)",0719
475,v,28,150,83703929.0,,10,5,"LINESTRING(-109.5666469 37.2806436,-109.5697317 37.2838803)",0751
476,v,240,150,,,10,5,"LINESTRING(-109.557271 37.2831428,-109.5697317 37.2838803)",0721
477,v,56,6,83741035.0,83614585.0,10,6,"LINESTRING(-109.5667452 37.2816075,-109.5600255 37.285309)",0736
478,v,57,88,83741037.0,1331799412.0,10,6,"LINESTRING(-109.5669202 37.2833253,-109.5570964 37.289252)",0750
479,v,49,156,83734489.0,,10,6,"LINESTRING(-109.5680318 37.2797906,-109.5576521 37.2845586)",0743
480,v,246,214,,,10,6,"LINESTRING(-109.5619808 37.2817581,-109.5591086 37.2851679)",0726
481,v,50,205,83734491.0,,10,6,"LINESTRING(-109.5681056 37.2805577,-109.55757 37.2852757)",0702
482,v,199,214,,,10,6,"LINESTRING(-109.567734 37.282186,-109.5591086 37.2851679)",0710
483,v,206,222,,,10,6,"LINESTRING(-109.5694749 37.281131,-109.5579112 37.2852333)",0710
484,v,219,75,,1029987721.0,10,6,"LINESTRING(-109.559317 37.2820492,-109.5584587 37.2862383)",0706
485,v,234,222,,,10,6,"LINESTRING(-109.5582445 37.2821143,-109.5579112 37.2852333)",0753
486,v,18,238,83629530.0,,10,6,"LINESTRING(-109.5682903 37.2824789,-109.5576561 37.284662)",0751
487,v,237,6,,83614585.0,10,6,"LINESTRING(-109.5629311 37.2814738,-109.5600255 37.285309)",0709
488,v,57,220,83741037.0,,10,6,"LINESTRING(-109.5669202 37.2833253,-109.5574885 37.2837023)",0725
489,v,173,202,,,10,6,"LINESTRING(-109.5570134 37.2826692,-109.5573064 37.2837054)",0710
490,v,28,202,83703929.0,,10,6,"LINESTRING(-109.5666469 37.2806436,-109.5573064 37.2837054)",0744
491,v,206,58,,83741039.0,10,6,"LINESTRING(-109.5694749 37.281131,-109.5669459 37.283577)",0800
492,v,243,72,,436676529.0,10,6,"LINESTRING(-109.5593795 37.2823991,-109.5609665 37.2870722)",0752
493,v,193,207,,,10,6,"LINESTRING(-109.5596213 37.2834062,-109.5692496 37.2838117)",0748
494,v,241,4,,83614581.0,10,6,"LINESTRING(-109.5688981 37.282688,-109.5583982 37.285596)",0737
495,v,251,225,,,10,6,"LINESTRING(-109.5685303 37.2811247,-109.5580194 37.2840724)",0722
496,v,219,214,,,10,6,"LINESTRING(-109.559317 37.2820492,-109.5591086 37.2851679)",0715
