agent_id,agent_type,o_node_id,d_node_id,o_osm_node_id,d_osm_node_id,o_zone_id,d_zone_id,geometry,departure_time
271,v,293,2655,2321431354.0,,10,14,"LINESTRING(-111.936667 33.4212884,-111.9335621 33.4190933)",0737
272,v,2770,2901,,,10,14,"LINESTRING(-111.9364445 33.4225267,-111.9329169 33.4192019)",0743
273,v,276,2662,2239876862.0,,10,14,"LINESTRING(-111.9381455 33.422052,-111.9322365 33.4189616)",0724
274,v,2715,798,,5260253667.0,10,14,"LINESTRING(-111.9341852 33.4238096,-111.9328931 33.4183363)",0716
275,v,1468,2834,5300092745.0,,10,14,"LINESTRING(-111.9366668 33.4224568,-111.9339996 33.4209487)",0706
276,v,1860,791,5415311336.0,5260253648.0,10,14,"LINESTRING(-111.9367572 33.424359,-111.93174 33.4183562)",0705
277,v,2628,3097,,,10,15,"LINESTRING(-111.9370509 33.4215473,-111.928367 33.4197439)",0722
278,v,1842,2690,5415311190.0,,10,15,"LINESTRING(-111.9367632 33.4232049,-111.9309813 33.4206974)",0751
279,v,1836,108,5415311183.0,317654988.0,10,16,"LINESTRING(-111.9366669 33.4242409,-111.9205552 33.4187226)",0750
280,v,2947,2808,,,10,16,"LINESTRING(-111.9331929 33.4223693,-111.9242346 33.4212322)",0749
281,v,1836,2810,5415311183.0,,10,16,"LINESTRING(-111.9366669 33.4242409,-111.9232557 33.4188939)",0739
282,v,335,351,2488540198.0,2625359002.0,10,17,"LINESTRING(-111.9366626 33.4220574,-111.9398439 33.4174549)",0741
283,v,2945,2228,,6700916742.0,10,17,"LINESTRING(-111.9324018 33.4223747,-111.9405076 33.4176174)",0715
284,v,293,157,2321431354.0,863736888.0,10,17,"LINESTRING(-111.936667 33.4212884,-111.9418304 33.4176181)",0719
285,v,2947,550,,4181518769.0,10,17,"LINESTRING(-111.9331929 33.4223693,-111.9448138 33.4168241)",0724
286,v,2947,13,,41520539.0,10,17,"LINESTRING(-111.9331929 33.4223693,-111.9442403 33.4160678)",0724
287,v,54,351,41714336.0,2625359002.0,10,17,"LINESTRING(-111.9366625 33.4219038,-111.9398439 33.4174549)",0702
288,v,1238,53,5266139534.0,41662598.0,10,17,"LINESTRING(-111.9355078 33.424366,-111.9399894 33.4162047)",0702
289,v,1874,2132,5415316930.0,5707473163.0,10,17,"LINESTRING(-111.9366612 33.4218453,-111.9442407 33.4165478)",0743
290,v,3093,11,,41520533.0,10,17,"LINESTRING(-111.9320874 33.4225104,-111.9442439 33.4177833)",0729
291,v,367,352,2626664037.0,2625359004.0,10,17,"LINESTRING(-111.9376334 33.4243567,-111.9398468 33.4176189)",0747
292,v,3094,2740,,,10,18,"LINESTRING(-111.9335408 33.422499,-111.9365939 33.4155674)",0735
293,v,2673,2702,,,10,18,"LINESTRING(-111.9353223 33.4215124,-111.9361375 33.4159137)",0733
294,v,2915,2700,,,10,18,"LINESTRING(-111.9378326 33.4239835,-111.9357611 33.4151263)",0756
295,v,2697,2704,,,10,18,"LINESTRING(-111.9347613 33.422862,-111.9358475 33.4156701)",0735
296,v,2916,2740,,,10,18,"LINESTRING(-111.9376548 33.4236001,-111.9365939 33.4155674)",0749
297,v,2914,3090,,,10,18,"LINESTRING(-111.9368756 33.4235196,-111.9355638 33.4154369)",0740
298,v,1842,1502,5415311190.0,5333539972.0,10,18,"LINESTRING(-111.9367632 33.4232049,-111.9366276 33.4162059)",0733
299,v,1234,232,5266139530.0,1698683692.0,10,18,"LINESTRING(-111.9366703 33.423784,-111.9369754 33.4162264)",0723
300,v,1860,419,5415311336.0,2819203908.0,10,18,"LINESTRING(-111.9367572 33.424359,-111.9366289 33.4162774)",0736
301,v,54,2649,41714336.0,,10,18,"LINESTRING(-111.9366625 33.4219038,-111.9318601 33.4177987)",0718
302,v,2976,2885,,,10,19,"LINESTRING(-111.9364452 33.4221707,-111.9257357 33.4157085)",0726
303,v,1850,2829,5415311208.0,,10,19,"LINESTRING(-111.9365584 33.4232063,-111.9300742 33.4177937)",0749
304,v,2773,2755,,,10,19,"LINESTRING(-111.9361322 33.4227141,-111.9283935 33.4180264)",0727
305,v,335,3030,2488540198.0,,10,19,"LINESTRING(-111.9366626 33.4220574,-111.9259656 33.4153637)",0718
306,v,1232,2798,5266139528.0,,10,19,"LINESTRING(-111.9362338 33.4243617,-111.925469 33.417424)",0747
307,v,2772,3095,,,10,19,"LINESTRING(-111.9352566 33.4228523,-111.9273659 33.415768)",0750
308,v,367,670,2626664037.0,5047020640.0,10,20,"LINESTRING(-111.9376334 33.4243567,-111.9210239 33.4167206)",0750
309,v,2323,1954,7121895053.0,5646687264.0,10,20,"LINESTRING(-111.9353948 33.4243414,-111.9199436 33.4167013)",0749
310,v,2914,2865,,,10,20,"LINESTRING(-111.9368756 33.4235196,-111.9184099 33.4154162)",0732
311,v,3011,3025,,,10,20,"LINESTRING(-111.9323541 33.4229788,-111.9229741 33.4154453)",0752
312,v,3093,3024,,,10,20,"LINESTRING(-111.9320874 33.4225104,-111.9224882 33.415333)",0729
313,v,543,2870,4031395714.0,,10,20,"LINESTRING(-111.9375492 33.4231973,-111.9210933 33.4162654)",0750
314,v,63,672,41957870.0,5047020642.0,10,20,"LINESTRING(-111.9366746 33.4232058,-111.9214566 33.4167294)",0728
315,v,19,2425,41529813.0,7802475094.0,10,23,"LINESTRING(-111.936666 33.4243591,-111.9427575 33.422957)",0729
316,v,2770,1264,,5266179158.0,10,26,"LINESTRING(-111.9364445 33.4225267,-111.9397392 33.4283359)",0710
317,v,2922,455,,2916900597.0,10,27,"LINESTRING(-111.9352275 33.4239639,-111.9368583 33.4265586)",0730
318,v,367,128,2626664037.0,335720900.0,10,28,"LINESTRING(-111.9376334 33.4243567,-111.9257665 33.4253629)",0737
319,v,2826,2520,,,10,30,"LINESTRING(-111.9370621 33.4240404,-111.9178 33.4291958)",0705
320,v,2826,2517,,,10,32,"LINESTRING(-111.9370621 33.4240404,-111.9178 33.4220186)",0735
321,v,434,726,2860653270.0,5260153504.0,10,36,"LINESTRING(-111.9366619 33.4219911,-111.9254104 33.4196428)",0719
322,v,2696,1533,,5333560378.0,10,37,"LINESTRING(-111.9343278 33.4230381,-111.9373012 33.4187506)",0729
323,v,1859,2592,5415311335.0,,10,38,"LINESTRING(-111.9365605 33.4243597,-111.9431971 33.415)",0706
324,v,2806,2124,,5697244771.0,11,1,"LINESTRING(-111.925226 33.4214152,-111.9442601 33.4299032)",0728
325,v,2857,48,,41662581.0,11,5,"LINESTRING(-111.9302113 33.4215347,-111.9400679 33.4273849)",0745
326,v,2683,2332,,7121918885.0,11,6,"LINESTRING(-111.9313451 33.4216614,-111.9366697 33.4248479)",0756
327,v,120,2603,330693951.0,,11,7,"LINESTRING(-111.930412 33.4231839,-111.9287466 33.4255082)",0758
328,v,2787,2036,,5665460113.0,11,9,"LINESTRING(-111.9258498 33.4235805,-111.9423906 33.4213209)",0726
329,v,2949,1234,,5266139530.0,11,10,"LINESTRING(-111.9305956 33.4226005,-111.9366703 33.423784)",0755
330,v,2774,63,,41957870.0,11,10,"LINESTRING(-111.9300864 33.4224631,-111.9366746 33.4232058)",0754
331,v,192,3013,1501649070.0,,11,12,"LINESTRING(-111.9304005 33.4232277,-111.918562 33.4235198)",0708
332,v,3092,3063,,,11,13,"LINESTRING(-111.9280092 33.4228526,-111.9404753 33.4188691)",0738
333,v,2785,828,,5260253703.0,11,13,"LINESTRING(-111.925861 33.422741,-111.9394774 33.4190577)",0706
334,v,2949,2655,,,11,14,"LINESTRING(-111.9305956 33.4226005,-111.9335621 33.4190933)",0731
335,v,2963,794,,5260253651.0,11,15,"LINESTRING(-111.9308859 33.421675,-111.9310799 33.4183731)",0727
336,v,2948,2813,,,11,16,"LINESTRING(-111.930891 33.4225269,-111.9227268 33.419276)",0733
337,v,2804,2384,,7237092630.0,11,17,"LINESTRING(-111.925511 33.4216684,-111.9399592 33.4174561)",0724
338,v,2784,2955,,,11,18,"LINESTRING(-111.9252258 33.4223816,-111.9340747 33.4171277)",0737
339,v,2784,3089,,,11,18,"LINESTRING(-111.9252258 33.4223816,-111.9355638 33.4159284)",0800
340,v,2785,3108,,,11,19,"LINESTRING(-111.925861 33.422741,-111.9256108 33.4165728)",0758
341,v,3084,2253,,6700924413.0,11,20,"LINESTRING(-111.929373 33.4237718,-111.9205699 33.417795)",0737
342,v,3083,2406,,7308186328.0,11,23,"LINESTRING(-111.929863 33.4234963,-111.9448276 33.4227846)",0716
343,v,192,2578,1501649070.0,,11,26,"LINESTRING(-111.9304005 33.4232277,-111.9431842 33.4302)",0726
344,v,2692,1702,,5402920868.0,11,27,"LINESTRING(-111.9294109 33.4213278,-111.9346148 33.4234221)",0717
345,v,2804,2537,,,11,28,"LINESTRING(-111.925511 33.4216684,-111.927736 33.4302)",0747
346,v,2181,2582,6106985024.0,,11,30,"LINESTRING(-111.9303882 33.423295,-111.9180917 33.4302)",0740
347,v,2786,1575,,5338069275.0,11,32,"LINESTRING(-111.9258421 33.4231622,-111.9203723 33.4228785)",0740
348,v,2948,2543,,,11,36,"LINESTRING(-111.930891 33.4225269,-111.9307891 33.415)",0715
349,v,2692,2548,,,11,37,"LINESTRING(-111.9294109 33.4213278,-111.9348822 33.415)",0759
350,v,2774,2484,,,11,38,"LINESTRING(-111.9300864 33.4224631,-111.9399674 33.415)",0756
351,v,3006,2938,,,12,1,"LINESTRING(-111.9185819 33.4213106,-111.9409219 33.4288786)",0710
352,v,2840,1295,,5266180544.0,12,5,"LINESTRING(-111.9213461 33.4224334,-111.9412751 33.4259829)",0743
353,v,2111,3058,5687228376.0,,12,6,"LINESTRING(-111.9228968 33.4224269,-111.9322502 33.4274587)",0713
354,v,775,2910,5260201459.0,,12,7,"LINESTRING(-111.9228975 33.4230536,-111.9296396 33.4251944)",0731
355,v,2732,1240,,5266139547.0,12,9,"LINESTRING(-111.9221619 33.4229782,-111.9382169 33.4231912)",0735
356,v,3012,3053,,,12,9,"LINESTRING(-111.9185106 33.422457,-111.9409164 33.4214064)",0731
357,v,3006,3011,,,12,10,"LINESTRING(-111.9185819 33.4213106,-111.9323541 33.4229788)",0717
358,v,2846,270,,2065989266.0,12,10,"LINESTRING(-111.9212418 33.4237276,-111.9381462 33.4218977)",0737
359,v,2732,2683,,,12,11,"LINESTRING(-111.9221619 33.4229782,-111.9313451 33.4216614)",0748
360,v,2780,21,,41533538.0,12,13,"LINESTRING(-111.9203657 33.4232492,-111.9412375 33.4190521)",0728
361,v,2836,2403,,7265020294.0,12,13,"LINESTRING(-111.9215582 33.423138,-111.9412399 33.4211998)",0705
362,v,2844,2631,,,12,14,"LINESTRING(-111.9202089 33.4227896,-111.9345787 33.4190232)",0704
363,v,2782,3059,,,12,15,"LINESTRING(-111.9236924 33.4224501,-111.9291485 33.4208426)",0715
364,v,3006,2808,,,12,16,"LINESTRING(-111.9185819 33.4213106,-111.9242346 33.4212322)",0738
365,v,2842,157,,863736888.0,12,17,"LINESTRING(-111.9202807 33.4226095,-111.9418304 33.4176181)",0710
366,v,2841,552,,4181519091.0,12,17,"LINESTRING(-111.9204012 33.422432,-111.9448141 33.4177868)",0707
367,v,3019,509,,3468588331.0,12,18,"LINESTRING(-111.9232897 33.4216654,-111.9363553 33.4161918)",0724
368,v,3005,2830,,,12,18,"LINESTRING(-111.9183286 33.4216102,-111.9340229 33.4152849)",0746
369,v,2843,3039,,,12,19,"LINESTRING(-111.9202089 33.4227896,-111.925397 33.4166921)",0737
370,v,2841,3033,,,12,20,"LINESTRING(-111.9204012 33.422432,-111.9243043 33.4153462)",0744
371,v,3008,3104,,,12,20,"LINESTRING(-111.9180125 33.4212765,-111.9235756 33.4162831)",0756
372,v,2780,2519,,,12,23,"LINESTRING(-111.9203657 33.4232492,-111.945 33.421896)",0706
373,v,2731,2499,,,12,26,"LINESTRING(-111.9242621 33.4234924,-111.9433042 33.4302)",0721
374,v,3006,1790,,5415295733.0,12,27,"LINESTRING(-111.9185819 33.4213106,-111.9356743 33.4259141)",0757
375,v,2846,948,,5264768431.0,12,28,"LINESTRING(-111.9212418 33.4237276,-111.9310676 33.4267655)",0716
376,v,775,2521,5260201459.0,,12,30,"LINESTRING(-111.9228975 33.4230536,-111.9178 33.4293355)",0718
377,v,2847,1575,,5338069275.0,12,32,"LINESTRING(-111.9207661 33.4235607,-111.9203723 33.4228785)",0742
378,v,3017,2550,,,12,36,"LINESTRING(-111.9229852 33.421639,-111.9264523 33.415)",0759
379,v,2836,1518,,5333540360.0,12,37,"LINESTRING(-111.9215582 33.423138,-111.9380337 33.4190975)",0743
380,v,2722,2513,,,12,38,"LINESTRING(-111.9237807 33.424292,-111.9398526 33.415)",0746
381,v,2221,2765,6700916718.0,,13,1,"LINESTRING(-111.940488 33.4190526,-111.9418549 33.4289587)",0738
382,v,826,2868,5260253701.0,,13,1,"LINESTRING(-111.9387912 33.4190679,-111.9395159 33.430268)",0727
383,v,539,3043,3847453687.0,,13,1,"LINESTRING(-111.9435652 33.4189718,-111.944818 33.42935)",0715
384,v,2399,2929,7265020285.0,,13,1,"LINESTRING(-111.9412797 33.4204834,-111.9396276 33.4290018)",0753
385,v,70,2194,42556581.0,6453652434.0,13,5,"LINESTRING(-111.9435657 33.4204019,-111.9446893 33.4254741)",0748
386,v,354,2047,2625359008.0,5665462528.0,13,5,"LINESTRING(-111.9398833 33.4204904,-111.9425451 33.4254846)",0729
387,v,2401,2194,7265020287.0,6453652434.0,13,5,"LINESTRING(-111.9412313 33.4204449,-111.9446893 33.4254741)",0754
388,v,826,2934,5260253701.0,,13,5,"LINESTRING(-111.9387912 33.4190679,-111.9403808 33.426002)",0714
389,v,634,2971,4636339231.0,,13,5,"LINESTRING(-111.9384391 33.4205166,-111.9391671 33.4252055)",0709
390,v,2213,3073,6672814194.0,,13,5,"LINESTRING(-111.9404473 33.4204877,-111.9388396 33.4253758)",0716
391,v,26,41,41563464.0,41630200.0,13,5,"LINESTRING(-111.9423945 33.4190482,-111.9400776 33.4264624)",0722
392,v,2758,2822,,,13,5,"LINESTRING(-111.9390348 33.4197351,-111.9396448 33.4257591)",0751
393,v,2233,3,6700916752.0,41520512.0,13,5,"LINESTRING(-111.9404614 33.4190531,-111.9442814 33.4254737)",0740
394,v,21,2794,41533538.0,,13,5,"LINESTRING(-111.9412375 33.4190521,-111.9409802 33.4245472)",0708
395,v,2618,2984,,,13,6,"LINESTRING(-111.9384161 33.4186855,-111.9360738 33.4256288)",0715
396,v,70,2924,42556581.0,,13,6,"LINESTRING(-111.9435657 33.4204019,-111.9353206 33.4247365)",0757
397,v,353,0,2625359006.0,41459438.0,13,7,"LINESTRING(-111.939854 33.4190575,-111.9275146 33.4245016)",0752
398,v,539,2717,3847453687.0,,13,7,"LINESTRING(-111.9435652 33.4189718,-111.927613 33.4252375)",0729
399,v,828,2878,5260253703.0,,13,9,"LINESTRING(-111.9394774 33.4190577,-111.940386 33.4227341)",0758
400,v,2127,2036,5698353544.0,5665460113.0,13,9,"LINESTRING(-111.9442451 33.4187505,-111.9423906 33.4213209)",0724
401,v,2221,4,6700916718.0,41520515.0,13,9,"LINESTRING(-111.940488 33.4190526,-111.9443033 33.4243197)",0708
402,v,632,2423,4636339217.0,7590725936.0,13,9,"LINESTRING(-111.9385716 33.4205143,-111.9412432 33.4213251)",0716
403,v,3001,5,,41520518.0,13,9,"LINESTRING(-111.9402508 33.4193883,-111.9442993 33.4231771)",0752
404,v,2400,3079,7265020286.0,,13,9,"LINESTRING(-111.9411875 33.4204825,-111.9421011 33.4215774)",0733
405,v,3057,2763,,,13,9,"LINESTRING(-111.940393 33.4211767,-111.9389177 33.4234766)",0743
406,v,2399,2744,7265020285.0,,13,9,"LINESTRING(-111.9412797 33.4204834,-111.9414584 33.4230064)",0744
407,v,154,2875,863736682.0,,13,9,"LINESTRING(-111.9423905 33.4212237,-111.940282 33.4238233)",0718
408,v,2892,3053,,,13,9,"LINESTRING(-111.9390224 33.4194018,-111.9409164 33.4214064)",0703
409,v,9,2789,41520528.0,,13,9,"LINESTRING(-111.944246 33.4194019,-111.9395879 33.4240592)",0754
410,v,2233,2748,6700916752.0,,13,9,"LINESTRING(-111.9404614 33.4190531,-111.9387472 33.424017)",0742
411,v,8,19,41520525.0,41529813.0,13,10,"LINESTRING(-111.9442498 33.4203483,-111.936666 33.4243591)",0737
412,v,252,1871,1698683852.0,5415316922.0,13,10,"LINESTRING(-111.9400474 33.4204936,-111.9381441 33.421823)",0721
413,v,144,2916,863733736.0,,13,10,"LINESTRING(-111.9417794 33.4190532,-111.9376548 33.4236001)",0738
414,v,634,2237,4636339231.0,6700916757.0,13,10,"LINESTRING(-111.9384391 33.4205166,-111.9370222 33.4232024)",0747
415,v,27,2918,41563472.0,,13,10,"LINESTRING(-111.9423721 33.4205087,-111.9364506 33.4235229)",0711
416,v,2403,270,7265020294.0,2065989266.0,13,10,"LINESTRING(-111.9412399 33.4211998,-111.9381462 33.4218977)",0759
417,v,3000,2607,,,13,10,"LINESTRING(-111.9402228 33.4193049,-111.9331086 33.4240275)",0729
418,v,2400,2628,7265020286.0,,13,10,"LINESTRING(-111.9411875 33.4204825,-111.9370509 33.4215473)",0713
419,v,2398,3009,7264975984.0,,13,10,"LINESTRING(-111.9423295 33.4204704,-111.933343 33.4233512)",0756
420,v,2233,1859,6700916752.0,5415311335.0,13,10,"LINESTRING(-111.9404614 33.4190531,-111.9365605 33.4243597)",0726
421,v,9,2917,41520528.0,,13,10,"LINESTRING(-111.944246 33.4194019,-111.937351 33.4235094)",0733
422,v,2619,2317,,7071845839.0,13,10,"LINESTRING(-111.9393999 33.4194169,-111.9358561 33.4243639)",0712
423,v,2999,2607,,,13,10,"LINESTRING(-111.9402188 33.4187049,-111.9331086 33.4240275)",0743
424,v,2427,1232,7806980019.0,5266139528.0,13,10,"LINESTRING(-111.9432735 33.4204639,-111.9362338 33.4243617)",0732
425,v,2892,3094,,,13,10,"LINESTRING(-111.9390224 33.4194018,-111.9335408 33.422499)",0720
426,v,7,1871,41520523.0,5415316922.0,13,10,"LINESTRING(-111.9442498 33.420638,-111.9381441 33.421823)",0731
427,v,3064,3091,,,13,11,"LINESTRING(-111.9404352 33.4186992,-111.9313394 33.4228808)",0759
428,v,2397,2693,7264975968.0,,13,11,"LINESTRING(-111.9411873 33.4204889,-111.9295894 33.4216069)",0749
429,v,9,2844,41520528.0,,13,12,"LINESTRING(-111.944246 33.4194019,-111.9202089 33.4227896)",0753
430,v,2997,2837,,,13,12,"LINESTRING(-111.9402787 33.4184994,-111.9215439 33.422965)",0721
431,v,2758,2834,,,13,14,"LINESTRING(-111.9390348 33.4197351,-111.9339996 33.4209487)",0715
432,v,2892,2995,,,13,14,"LINESTRING(-111.9390224 33.4194018,-111.9318337 33.4204622)",0717
433,v,2998,2664,,,13,14,"LINESTRING(-111.9402477 33.4188601,-111.9322387 33.4193092)",0709
434,v,272,2973,2239876799.0,,13,14,"LINESTRING(-111.9398053 33.4190582,-111.933182 33.4186425)",0712
435,v,3000,2637,,,13,14,"LINESTRING(-111.9402228 33.4193049,-111.936137 33.4201191)",0723
436,v,272,2964,2239876799.0,,13,14,"LINESTRING(-111.9398053 33.4190582,-111.9319978 33.4212108)",0754
437,v,154,1517,863736682.0,5333540359.0,13,14,"LINESTRING(-111.9423905 33.4212237,-111.9381177 33.4191316)",0714
438,v,252,2621,1698683852.0,,13,14,"LINESTRING(-111.9400474 33.4204936,-111.937336 33.4193724)",0756
439,v,2401,1132,7265020287.0,5264800319.0,13,14,"LINESTRING(-111.9412313 33.4204449,-111.933827 33.418222)",0752
440,v,826,283,5260253701.0,2300341842.0,13,15,"LINESTRING(-111.9387912 33.4190679,-111.9264741 33.4191058)",0711
441,v,2426,794,7806980017.0,5260253651.0,13,15,"LINESTRING(-111.9423829 33.4209057,-111.9310799 33.4183731)",0755
442,v,353,2888,2625359006.0,,13,15,"LINESTRING(-111.939854 33.4190575,-111.9257238 33.4191768)",0800
443,v,2426,1963,7806980017.0,5646687279.0,13,16,"LINESTRING(-111.9423829 33.4209057,-111.9195343 33.418407)",0712
444,v,2902,2816,,,13,16,"LINESTRING(-111.9396364 33.4186825,-111.9237472 33.4201583)",0723
445,v,21,57,41533538.0,41715037.0,13,16,"LINESTRING(-111.9412375 33.4190521,-111.9186841 33.4184064)",0738
446,v,2128,107,5698353545.0,317654987.0,13,16,"LINESTRING(-111.9442454 33.4190374,-111.9212894 33.4188214)",0727
447,v,2398,12,7264975984.0,41520536.0,13,17,"LINESTRING(-111.9423295 33.4204704,-111.944241 33.4168222)",0755
448,v,26,2952,41563464.0,,13,17,"LINESTRING(-111.9423945 33.4190482,-111.9395815 33.4177837)",0723
449,v,2403,2356,7265020294.0,7121998409.0,13,17,"LINESTRING(-111.9412399 33.4211998,-111.9424525 33.4159781)",0748
450,v,2400,148,7265020286.0,863733749.0,13,17,"LINESTRING(-111.9411875 33.4204825,-111.9405903 33.4176159)",0748
451,v,2221,549,6700916718.0,4181518760.0,13,17,"LINESTRING(-111.940488 33.4190526,-111.9448136 33.4160691)",0748
452,v,631,268,4636339213.0,2065989263.0,13,17,"LINESTRING(-111.9389314 33.4205069,-111.9397819 33.4174542)",0736
453,v,3069,148,,863733749.0,13,17,"LINESTRING(-111.9399652 33.4212287,-111.9405903 33.4176159)",0743
454,v,2395,2434,7264975962.0,7978107675.0,13,17,"LINESTRING(-111.9423293 33.4204753,-111.9424528 33.4161632)",0709
455,v,147,11,863733746.0,41520533.0,13,17,"LINESTRING(-111.9405973 33.4190507,-111.9442439 33.4177833)",0739
456,v,2619,11,,41520533.0,13,17,"LINESTRING(-111.9393999 33.4194169,-111.9442439 33.4177833)",0706
457,v,828,2952,5260253703.0,,13,17,"LINESTRING(-111.9394774 33.4190577,-111.9395815 33.4177837)",0736
458,v,2402,552,7265020288.0,4181519091.0,13,17,"LINESTRING(-111.94123 33.4205223,-111.9448141 33.4177868)",0729
459,v,354,2130,2625359008.0,5707473160.0,13,17,"LINESTRING(-111.9398833 33.4204904,-111.9442404 33.4162081)",0708
460,v,2128,2130,5698353545.0,5707473160.0,13,17,"LINESTRING(-111.9442454 33.4190374,-111.9442404 33.4162081)",0710
461,v,2403,1150,7265020294.0,5264800457.0,13,18,"LINESTRING(-111.9412399 33.4211998,-111.9337435 33.4173789)",0741
462,v,147,232,863733746.0,1698683692.0,13,18,"LINESTRING(-111.9405973 33.4190507,-111.9369754 33.4162264)",0709
463,v,2903,67,,42351327.0,13,18,"LINESTRING(-111.9394697 33.418396,-111.933278 33.4160881)",0723
464,v,2360,2608,7121998415.0,,13,18,"LINESTRING(-111.9424528 33.4184029,-111.9338446 33.416548)",0736
465,v,3057,516,,3468590595.0,13,18,"LINESTRING(-111.940393 33.4211767,-111.9366318 33.4164108)",0752
466,v,144,1751,863733736.0,5414896284.0,13,18,"LINESTRING(-111.9417794 33.4190532,-111.9366159 33.4154174)",0747
467,v,70,168,42556581.0,863737185.0,13,18,"LINESTRING(-111.9435657 33.4204019,-111.9381395 33.4176358)",0715
468,v,632,93,4636339217.0,316872733.0,13,18,"LINESTRING(-111.9385716 33.4205143,-111.9337028 33.4173518)",0743
469,v,2395,2644,7264975962.0,,13,18,"LINESTRING(-111.9423293 33.4204753,-111.9313943 33.4178796)",0715
470,v,2221,2738,6700916718.0,,13,18,"LINESTRING(-111.940488 33.4190526,-111.9356984 33.4162761)",0735
471,v,2398,2704,7264975984.0,,13,18,"LINESTRING(-111.9423295 33.4204704,-111.9358475 33.4156701)",0741
472,v,2403,76,7265020294.0,316007796.0,13,18,"LINESTRING(-111.9412399 33.4211998,-111.9350452 33.4160987)",0736
473,v,2999,2955,,,13,18,"LINESTRING(-111.9402188 33.4187049,-111.9340747 33.4171277)",0750
474,v,2998,710,,5260151509.0,13,19,"LINESTRING(-111.9402477 33.4188601,-111.9256051 33.4168157)",0749
475,v,2401,2800,7265020287.0,,13,19,"LINESTRING(-111.9412313 33.4204449,-111.9251064 33.4171633)",0714
476,v,2427,2755,7806980019.0,,13,19,"LINESTRING(-111.9432735 33.4204639,-111.9283935 33.4180264)",0752
477,v,3065,3034,,,13,19,"LINESTRING(-111.9403085 33.418349,-111.9255332 33.4161938)",0716
478,v,354,2651,2625359008.0,,13,19,"LINESTRING(-111.9398833 33.4204904,-111.9297223 33.4170885)",0732
479,v,2221,2799,6700916718.0,,13,19,"LINESTRING(-111.940488 33.4190526,-111.9248578 33.417588)",0746
480,v,2375,3015,7237092617.0,,13,19,"LINESTRING(-111.9399806 33.4190558,-111.9284422 33.4169753)",0726
481,v,2399,184,7265020285.0,1501648903.0,13,20,"LINESTRING(-111.9412797 33.4204834,-111.9223974 33.4167503)",0752
482,v,3066,672,,5047020642.0,13,20,"LINESTRING(-111.9405013 33.418506,-111.9214566 33.4167294)",0754
483,v,155,263,863736785.0,1799680770.0,13,20,"LINESTRING(-111.9412404 33.4212296,-111.9187854 33.4172118)",0724
484,v,2233,1934,6700916752.0,5646687221.0,13,20,"LINESTRING(-111.9404614 33.4190531,-111.9232733 33.4167758)",0731
485,v,2998,3101,,,13,20,"LINESTRING(-111.9402477 33.4188601,-111.9193216 33.4161007)",0717
486,v,634,3033,4636339231.0,,13,20,"LINESTRING(-111.9384391 33.4205166,-111.9243043 33.4153462)",0744
487,v,2221,39,6700916718.0,41606179.0,13,20,"LINESTRING(-111.940488 33.4190526,-111.922468 33.4167526)",0740
488,v,3069,3110,,,13,20,"LINESTRING(-111.9399652 33.4212287,-111.9238721 33.4174154)",0720
489,v,632,2801,4636339217.0,,13,20,"LINESTRING(-111.9385716 33.4205143,-111.9245326 33.4171522)",0755
490,v,2396,2479,7264975967.0,,13,23,"LINESTRING(-111.9424218 33.4204698,-111.945 33.4243234)",0728
491,v,2398,2533,7264975984.0,,13,26,"LINESTRING(-111.9423295 33.4204704,-111.9408076 33.4302)",0759
492,v,156,2483,863736881.0,,13,27,"LINESTRING(-111.9418437 33.4190521,-111.9351443 33.4302)",0729
493,v,353,2285,2625359006.0,6796038632.0,13,27,"LINESTRING(-111.939854 33.4190575,-111.9377644 33.4242905)",0759
494,v,7,128,41520523.0,335720900.0,13,28,"LINESTRING(-111.9442498 33.420638,-111.9257665 33.4253629)",0732
495,v,353,2582,2625359006.0,,13,30,"LINESTRING(-111.939854 33.4190575,-111.9180917 33.4302)",0745
496,v,2996,1603,,5338069316.0,13,32,"LINESTRING(-111.9404089 33.4181266,-111.9216082 33.4235274)",0741
497,v,250,2301,1698683826.0,6894982093.0,13,36,"LINESTRING(-111.940028 33.4190552,-111.925818 33.420329)",0729
498,v,2402,1636,7265020288.0,5343250031.0,13,37,"LINESTRING(-111.94123 33.4205223,-111.9318552 33.421291)",0738
499,v,2040,2508,5665460118.0,,13,38,"LINESTRING(-111.9423865 33.4210168,-111.9442379 33.415)",0720
500,v,2973,1928,,5641347332.0,14,1,"LINESTRING(-111.933182 33.4186425,-111.9443068 33.4280856)",0718
501,v,2904,2765,,,14,1,"LINESTRING(-111.9331234 33.4209421,-111.9418549 33.4289587)",0719
502,v,2666,3072,,,14,5,"LINESTRING(-111.9322387 33.4196638,-111.9391693 33.4253545)",0721
503,v,2638,3050,,,14,5,"LINESTRING(-111.9354903 33.4199516,-111.9432661 33.4273883)",0720
504,v,2616,3,,41520512.0,14,5,"LINESTRING(-111.9372563 33.418883,-111.9442814 33.4254737)",0702
505,v,2666,2047,,5665462528.0,14,5,"LINESTRING(-111.9322387 33.4196638,-111.9425451 33.4254846)",0748
506,v,2658,2925,,,14,6,"LINESTRING(-111.9321004 33.4200746,-111.9352797 33.4251596)",0703
507,v,2674,2974,,,14,7,"LINESTRING(-111.9355421 33.4210602,-111.9280108 33.4260327)",0755
