name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
West 1st Street,338,23617739,105,124,1,7.831589908087336,1,29,,tertiary,5,"LINESTRING (-111.9435847 33.4295124, -111.9435008 33.42952)",bike;walk;auto,1
West 1st Street,339,23617739,105,2167,1,28.248537370280918,1,29,,tertiary,5,"LINESTRING (-111.9435847 33.4295124, -111.9438891 33.4295138)",bike;walk;auto,1
West 1st Street,340,23617739,2167,105,1,28.248537370280918,1,29,,tertiary,5,"LINESTRING (-111.9438891 33.4295138, -111.9435847 33.4295124)",bike;walk;auto,1
West 1st Street,341,23617739,2167,1,1,34.11354762505477,1,29,,tertiary,5,"LINESTRING (-111.9438891 33.4295138, -111.9442567 33.4295155)",bike;walk;auto,1
West 1st Street,342,23617739,1,2167,1,34.11354762505477,1,29,,tertiary,5,"LINESTRING (-111.9442567 33.4295155, -111.9438891 33.4295138)",bike;walk;auto,1
East Rio Salado Parkway,343,23617748,2483,414,1,25.550277055853947,2,35,,secondary,4,"LINESTRING (-111.9351443 33.4302, -111.9349285 33.4300573)",bike;walk;auto,0
East Rio Salado Parkway,344,23617748,414,605,1,31.459518270640842,2,35,,secondary,4,"LINESTRING (-111.9349285 33.4300573, -111.9346717 33.4298726)",bike;walk;auto,0
,345,28740061,74,1437,1,9.391909189479167,1,29,,service,7,"LINESTRING (-111.9349809 33.4243346, -111.9348797 33.4243343)",bike;walk,1
,346,28740061,1437,74,1,9.391909189479167,1,29,,service,7,"LINESTRING (-111.9348797 33.4243343, -111.9349809 33.4243346)",bike;walk,1
,347,28740061,1437,75,1,104.70801366405078,1,29,,service,7,"LINESTRING (-111.9348797 33.4243343, -111.9347113 33.4243001, -111.9337977 33.4243077, -111.9337564 33.4243075)",bike;walk,1
,348,28740061,75,1437,1,104.70801366405078,1,29,,service,7,"LINESTRING (-111.9337564 33.4243075, -111.9337977 33.4243077, -111.9347113 33.4243001, -111.9348797 33.4243343)",bike;walk,1
South Mill Avenue,349,28740096,556,2484,1,12.199048932846244,3,39,,secondary,4,"LINESTRING (-111.939969 33.4151097, -111.9399682 33.4150687, -111.9399674 33.415)",bike;walk;auto,0
Palm Walk,350,28740161,80,81,1,70.86187000881807,1,4,,footway,9,"LINESTRING (-111.9327444 33.4223604, -111.9327326 33.4217232)",walk,0
Palm Walk,351,28740167,82,1180,1,69.67454596401365,1,4,,footway,9,"LINESTRING (-111.9327062 33.4160819, -111.9326752 33.4161138, -111.9326746 33.4163906, -111.9326791 33.4166993)",walk,0
Palm Walk,352,28740167,1180,1215,1,68.71253613507088,1,4,,footway,9,"LINESTRING (-111.9326791 33.4166993, -111.9326882 33.4173172)",walk,0
Palm Walk,353,28740167,1215,654,1,5.795938952988752,1,4,,footway,9,"LINESTRING (-111.9326882 33.4173172, -111.9326901 33.4173693)",walk,0
Palm Walk,354,28740167,654,1131,1,97.88747567389787,1,4,,footway,9,"LINESTRING (-111.9326901 33.4173693, -111.9327228 33.4182492)",walk,0
Palm Walk,355,28740167,1131,83,1,9.840965462382352,1,4,,footway,9,"LINESTRING (-111.9327228 33.4182492, -111.9327235 33.4183377)",walk,0
Palm Walk,356,28740167,83,1166,1,9.774034052083437,1,4,,footway,9,"LINESTRING (-111.9327235 33.4183377, -111.9327235 33.4184256)",walk,0
Palm Walk,357,28740167,1166,1220,1,115.17570501888885,1,4,,footway,9,"LINESTRING (-111.9327235 33.4184256, -111.9327235 33.4194614)",walk,0
Palm Walk,358,28740167,1220,890,1,40.486072791227954,1,4,,footway,9,"LINESTRING (-111.9327235 33.4194614, -111.9327235 33.4198255)",walk,0
Palm Walk,359,28740167,890,84,1,50.438018725655894,1,4,,footway,9,"LINESTRING (-111.9327235 33.4198255, -111.9327235 33.4202791)",walk,0
Palm Walk,360,28740167,84,1632,1,28.95553966682189,1,4,,footway,9,"LINESTRING (-111.9327235 33.4202791, -111.9327251 33.4205395)",walk,0
Palm Walk,361,28740167,1632,897,1,25.719763376989167,1,4,,footway,9,"LINESTRING (-111.9327251 33.4205395, -111.9327262 33.4207076, -111.9327266 33.4207708)",walk,0
Palm Walk,362,28740167,897,1221,1,20.048754606355814,1,4,,footway,9,"LINESTRING (-111.9327266 33.4207708, -111.9327278 33.4209511)",walk,0
Palm Walk,363,28740167,1221,913,1,16.546015917278012,1,4,,footway,9,"LINESTRING (-111.9327278 33.4209511, -111.9327287 33.4210999)",walk,0
Palm Walk,364,28740167,913,911,1,43.310996682385834,1,4,,footway,9,"LINESTRING (-111.9327287 33.4210999, -111.9327311 33.4214894)",walk,0
Palm Walk,365,28740167,911,907,1,15.635221446841939,1,4,,footway,9,"LINESTRING (-111.9327311 33.4214894, -111.9327332 33.42163)",walk,0
Palm Walk,366,28740167,907,81,1,10.36351676500203,1,4,,footway,9,"LINESTRING (-111.9327332 33.42163, -111.9327326 33.4217232)",walk,0
,367,28740194,86,1245,1,10.191675330576565,1,29,,service,7,"LINESTRING (-111.9292598 33.4248052, -111.9291505 33.4248141)",bike;walk,1
,368,28740194,1245,86,1,10.191675330576565,1,29,,service,7,"LINESTRING (-111.9291505 33.4248141, -111.9292598 33.4248052)",bike;walk,1
,369,28740194,1245,1667,1,46.23809978932771,1,29,,service,7,"LINESTRING (-111.9291505 33.4248141, -111.9287734 33.4248495, -111.9286547 33.4248525)",bike;walk,1
,370,28740194,1667,1245,1,46.23809978932771,1,29,,service,7,"LINESTRING (-111.9286547 33.4248525, -111.9287734 33.4248495, -111.9291505 33.4248141)",bike;walk,1
,371,28740194,1667,1664,1,7.733795202987091,1,29,,service,7,"LINESTRING (-111.9286547 33.4248525, -111.9285714 33.4248545)",bike;walk,1
,372,28740194,1664,1667,1,7.733795202987091,1,29,,service,7,"LINESTRING (-111.9285714 33.4248545, -111.9286547 33.4248525)",bike;walk,1
,373,28740194,1664,1250,1,21.636710508517265,1,29,,service,7,"LINESTRING (-111.9285714 33.4248545, -111.9284802 33.4248568, -111.9283383 33.4248574)",bike;walk,1
,374,28740194,1250,1664,1,21.636710508517265,1,29,,service,7,"LINESTRING (-111.9283383 33.4248574, -111.9284802 33.4248568, -111.9285714 33.4248545)",bike;walk,1
,375,28740194,1250,2418,1,7.947514627888017,1,29,,service,7,"LINESTRING (-111.9283383 33.4248574, -111.9283229 33.4248575, -111.9282527 33.4248556)",bike;walk,1
,376,28740194,2418,1250,1,7.947514627888017,1,29,,service,7,"LINESTRING (-111.9282527 33.4248556, -111.9283229 33.4248575, -111.9283383 33.4248574)",bike;walk,1
,377,28740195,85,952,1,11.814228779188108,1,29,,service,7,"LINESTRING (-111.9292601 33.4249516, -111.9293874 33.4249509)",bike;walk,1
,378,28740195,952,85,1,11.814228779188108,1,29,,service,7,"LINESTRING (-111.9293874 33.4249509, -111.9292601 33.4249516)",bike;walk,1
,379,28740195,952,87,1,70.11526858119973,1,29,,service,7,"LINESTRING (-111.9293874 33.4249509, -111.9301429 33.4249465)",bike;walk,1
,380,28740195,87,952,1,70.11526858119973,1,29,,service,7,"LINESTRING (-111.9301429 33.4249465, -111.9293874 33.4249509)",bike;walk,1
,381,28740195,87,944,1,35.70104923072505,1,29,,service,7,"LINESTRING (-111.9301429 33.4249465, -111.9302802 33.4250038, -111.9304433 33.4250611, -111.9304942 33.4250767)",bike;walk,1
,382,28740195,944,87,1,35.70104923072505,1,29,,service,7,"LINESTRING (-111.9304942 33.4250767, -111.9304433 33.4250611, -111.9302802 33.4250038, -111.9301429 33.4249465)",bike;walk,1
,383,28740195,944,1066,1,119.42646155928878,1,29,,service,7,"LINESTRING (-111.9304942 33.4250767, -111.9305329 33.425089, -111.9306064 33.4251113, -111.9308038 33.4251328, -111.9310851 33.425131, -111.9312836 33.4251086, -111.9316144 33.4250401, -111.9317423 33.4249818)",bike;walk,1
,384,28740195,1066,944,1,119.42646155928877,1,29,,service,7,"LINESTRING (-111.9317423 33.4249818, -111.9316144 33.4250401, -111.9312836 33.4251086, -111.9310851 33.425131, -111.9308038 33.4251328, -111.9306064 33.4251113, -111.9305329 33.425089, -111.9304942 33.4250767)",bike;walk,1
,385,28740195,1066,1443,1,95.15321977808287,1,29,,service,7,"LINESTRING (-111.9317423 33.4249818, -111.9318509 33.4249035, -111.9319539 33.4247746, -111.9320397 33.424574, -111.9320226 33.4244451, -111.9319993 33.4243335, -111.9320226 33.4242611, -111.9320584 33.4242209)",bike;walk,1
,386,28740195,1443,1066,1,95.15321977808287,1,29,,service,7,"LINESTRING (-111.9320584 33.4242209, -111.9320226 33.4242611, -111.9319993 33.4243335, -111.9320226 33.4244451, -111.9320397 33.424574, -111.9319539 33.4247746, -111.9318509 33.4249035, -111.9317423 33.4249818)",bike;walk,1
,387,28740195,1443,118,1,4.72619484734037,1,29,,service,7,"LINESTRING (-111.9320584 33.4242209, -111.9320888 33.4241868)",bike;walk,1
,388,28740195,118,1443,1,4.72619484734037,1,29,,service,7,"LINESTRING (-111.9320888 33.4241868, -111.9320584 33.4242209)",bike;walk,1
North Scottsdale Road,389,28752533,88,2485,1,39.88562990336271,3,35,,primary,3,"LINESTRING (-111.926289 33.4298413, -111.9262887 33.4302)",bike;walk;auto,1
North Scottsdale Road,390,28752533,2485,88,1,39.88562990336271,3,35,,primary,3,"LINESTRING (-111.9262887 33.4302, -111.926289 33.4298413)",bike;walk;auto,1
UP Phoenix Subdivision,391,28821383,2486,277,1,76.40286366492967,,,,rail,30,"LINESTRING (-111.9435524 33.415, -111.9435547 33.4153686, -111.9435562 33.4156871)",,0
McAllister Mall,392,28864708,97,1109,1,11.556287453197376,1,4,,footway,9,"LINESTRING (-111.930175 33.4213069, -111.9301721 33.421203)",walk,0
McAllister Mall,393,28864708,1109,103,1,101.15925636956241,1,4,,footway,9,"LINESTRING (-111.9301721 33.421203, -111.9301467 33.4202935)",walk,0
McAllister Mall,394,28864708,103,797,1,77.17165110256637,1,4,,footway,9,"LINESTRING (-111.9301467 33.4202935, -111.9301214 33.4195998)",walk,0
McAllister Mall,395,28864708,797,1669,1,26.231909537801528,1,4,,footway,9,"LINESTRING (-111.9301214 33.4195998, -111.9301128 33.419364)",walk,0
McAllister Mall,396,28864708,1669,792,1,35.61005610723381,1,4,,footway,9,"LINESTRING (-111.9301128 33.419364, -111.9301011 33.4190439)",walk,0
McAllister Mall,397,28864708,792,1672,1,21.423624700005426,1,4,,footway,9,"LINESTRING (-111.9301011 33.4190439, -111.930095 33.4188513)",walk,0
McAllister Mall,398,28864708,1672,1140,1,7.752975559786909,1,4,,footway,9,"LINESTRING (-111.930095 33.4188513, -111.9300928 33.4187816)",walk,0
McAllister Mall,399,28864708,1140,1118,1,30.177987837245414,1,4,,footway,9,"LINESTRING (-111.9300928 33.4187816, -111.9300841 33.4185103)",walk,0
McAllister Mall,400,28864708,1118,1120,1,3.8294142299211096,1,4,,footway,9,"LINESTRING (-111.9300841 33.4185103, -111.9300804 33.418476)",walk,0
McAllister Mall,401,28864708,1120,98,1,8.488151911979077,1,4,,footway,9,"LINESTRING (-111.9300804 33.418476, -111.9300776 33.4183997)",walk,0
Hayden Mall,402,28864845,99,1219,1,62.78119341083813,1,4,,footway,9,"LINESTRING (-111.9341559 33.4202697, -111.9341587 33.4197051)",walk,0
Hayden Mall,403,28864845,1219,650,1,11.542126672115986,1,4,,footway,9,"LINESTRING (-111.9341587 33.4197051, -111.9341592 33.4196013)",walk,0
Hayden Mall,404,28864845,650,1164,1,126.81891723458142,1,4,,footway,9,"LINESTRING (-111.9341592 33.4196013, -111.9341649 33.4184608)",walk,0
Hayden Mall,405,28864845,1164,538,1,7.550597567168488,1,4,,footway,9,"LINESTRING (-111.9341649 33.4184608, -111.934164 33.4183929)",walk,0
East Orange Mall,406,28865018,68,538,1,19.122341411803582,1,4,,footway,9,"LINESTRING (-111.9339665 33.4183547, -111.9340565 33.4183565, -111.934164 33.4183929)",walk,0
East Orange Mall,407,28865018,538,311,1,84.027168115548,1,4,,footway,9,"LINESTRING (-111.934164 33.4183929, -111.9350693 33.4183845)",walk,0
East Orange Mall,408,28865018,311,858,1,21.980755985847587,1,4,,footway,9,"LINESTRING (-111.9350693 33.4183845, -111.9353061 33.4183812)",walk,0
East Orange Mall,409,28865018,858,859,1,95.58676862321585,1,4,,footway,9,"LINESTRING (-111.9353061 33.4183812, -111.936336 33.4183784)",walk,0
East Orange Mall,410,28865018,859,100,1,30.11053741901688,1,4,,footway,9,"LINESTRING (-111.936336 33.4183784, -111.9366603 33.4183708)",walk,0
South Cady Mall,411,28865115,76,1177,1,7.806082491013259,1,4,,footway,9,"LINESTRING (-111.9350452 33.4160987, -111.9350458 33.4161689)",walk,0
South Cady Mall,412,28865115,1177,1171,1,43.48948071778137,1,4,,footway,9,"LINESTRING (-111.9350458 33.4161689, -111.9350492 33.41656)",walk,0
South Cady Mall,413,28865115,1171,520,1,11.542335649313733,1,4,,footway,9,"LINESTRING (-111.9350492 33.41656, -111.9350501 33.4166638)",walk,0
South Cady Mall,414,28865115,520,513,1,35.36094163128396,1,4,,footway,9,"LINESTRING (-111.9350501 33.4166638, -111.9350529 33.4169818)",walk,0
South Cady Mall,415,28865115,513,512,1,7.961751500594629,1,4,,footway,9,"LINESTRING (-111.9350529 33.4169818, -111.9350535 33.4170534)",walk,0
South Cady Mall,416,28865115,512,1168,1,18.88141180426285,1,4,,footway,9,"LINESTRING (-111.9350535 33.4170534, -111.935055 33.4172232)",walk,0
South Cady Mall,417,28865115,1168,1552,1,50.69512643349117,1,4,,footway,9,"LINESTRING (-111.935055 33.4172232, -111.935059 33.4176791)",walk,0
South Cady Mall,418,28865115,1552,1684,1,61.47017040121681,1,4,,footway,9,"LINESTRING (-111.935059 33.4176791, -111.9350636 33.4182109, -111.9350638 33.4182319)",walk,0
South Cady Mall,419,28865115,1684,311,1,16.976022233975335,1,4,,footway,9,"LINESTRING (-111.9350638 33.4182319, -111.9350693 33.4183845)",walk,0
South Cady Mall,420,28865115,311,805,1,32.354610884149466,1,4,,footway,9,"LINESTRING (-111.9350693 33.4183845, -111.9350657 33.4184546, -111.9350679 33.4186754)",walk,0
South Cady Mall,421,28865115,805,306,1,34.94946382136931,1,4,,footway,9,"LINESTRING (-111.9350679 33.4186754, -111.9350706 33.4189897)",walk,0
South Cady Mall,422,28865115,306,308,1,27.354462089340032,1,4,,footway,9,"LINESTRING (-111.9350706 33.4189897, -111.9350724 33.4192357)",walk,0
South Cady Mall,423,28865115,308,301,1,39.77481615681632,1,4,,footway,9,"LINESTRING (-111.9350724 33.4192357, -111.9350743 33.4195934)",walk,0
South Cady Mall,424,28865115,301,102,1,78.71814459851723,1,4,,footway,9,"LINESTRING (-111.9350743 33.4195934, -111.9350744 33.4196122, -111.9350388 33.4201903, -111.935078 33.4202956)",walk,0
South Cady Mall,425,28865115,102,1479,1,40.615692731659635,1,4,,footway,9,"LINESTRING (-111.935078 33.4202956, -111.9350697 33.4206608)",walk,0
South Cady Mall,426,28865115,1479,808,1,41.39426936700168,1,4,,footway,9,"LINESTRING (-111.9350697 33.4206608, -111.9350612 33.421033)",walk,0
South Cady Mall,427,28865115,808,811,1,70.9104270250531,1,4,,footway,9,"LINESTRING (-111.9350612 33.421033, -111.9349858 33.4216676)",walk,0
South Cady Mall,428,28865115,811,1144,1,21.700405259170612,1,4,,footway,9,"LINESTRING (-111.9349858 33.4216676, -111.9349545 33.421861)",walk,0
South Cady Mall,429,28865115,1144,2470,1,4.041562087641505,1,4,,footway,9,"LINESTRING (-111.9349545 33.421861, -111.9349485 33.421897)",walk,0
Lemon Mall,430,28865196,67,1522,1,11.045771042666145,1,4,,footway,9,"LINESTRING (-111.933278 33.4160881, -111.933159 33.4160868)",walk,0
Lemon Mall,431,28865196,1522,1182,1,11.714118084019013,1,4,,footway,9,"LINESTRING (-111.933159 33.4160868, -111.9330328 33.4160854)",walk,0
Lemon Mall,432,28865196,1182,82,1,30.31543978495122,1,4,,footway,9,"LINESTRING (-111.9330328 33.4160854, -111.9327062 33.4160819)",walk,0
Lemon Mall,433,28865196,82,1186,1,230.67950042786282,1,4,,footway,9,"LINESTRING (-111.9327062 33.4160819, -111.9324895 33.4159615, -111.932335 33.4159114, -111.932129 33.4158899, -111.9302774 33.4159081)",walk,0
Lemon Mall,434,28865196,1186,2149,1,5.105742490430868,1,4,,footway,9,"LINESTRING (-111.9302774 33.4159081, -111.9302224 33.415909)",walk,0
Lemon Mall,435,28865196,2149,101,1,9.124468237779904,1,4,,footway,9,"LINESTRING (-111.9302224 33.415909, -111.9301666 33.4159099, -111.9301244 33.4159141)",walk,0
Lemon Mall,436,28865196,101,1757,1,10.491844203930654,1,4,,footway,9,"LINESTRING (-111.9301244 33.4159141, -111.9300131 33.4159306)",walk,0
Lemon Mall,437,28865196,1757,653,1,80.75213572660111,1,4,,footway,9,"LINESTRING (-111.9300131 33.4159306, -111.9298893 33.4159485, -111.9291449 33.4159476)",walk,0
Lemon Mall,438,28865196,653,1768,1,44.11445404863963,1,4,,footway,9,"LINESTRING (-111.9291449 33.4159476, -111.9290214 33.4159474, -111.9286696 33.415947)",walk,0
Lemon Mall,439,28865196,1768,506,1,139.12805817332324,1,4,,footway,9,"LINESTRING (-111.9286696 33.415947, -111.9271706 33.4159451)",walk,0
East Orange Street,440,28875481,68,91,1,13.076738080116593,1,15,,residential,6,"LINESTRING (-111.9339665 33.4183547, -111.9338292 33.4183283)",bike;walk;auto,1
East Orange Street,441,28875481,91,68,1,13.076738080116593,1,15,,residential,6,"LINESTRING (-111.9338292 33.4183283, -111.9339665 33.4183547)",bike;walk;auto,1
East Orange Street,442,28875481,91,1162,1,48.338580021390406,1,15,,residential,6,"LINESTRING (-111.9338292 33.4183283, -111.9334167 33.4183318, -111.9333084 33.4183327)",bike;walk;auto,1
East Orange Street,443,28875481,1162,91,1,48.338580021390406,1,15,,residential,6,"LINESTRING (-111.9333084 33.4183327, -111.9334167 33.4183318, -111.9338292 33.4183283)",bike;walk;auto,1
East Orange Street,444,28875481,1162,798,1,38.54659276186912,1,15,,residential,6,"LINESTRING (-111.9333084 33.4183327, -111.9328931 33.4183363)",bike;walk;auto,1
East Orange Street,445,28875481,798,1162,1,38.54659276186912,1,15,,residential,6,"LINESTRING (-111.9328931 33.4183363, -111.9333084 33.4183327)",bike;walk;auto,1
East Orange Street,446,28875481,798,83,1,15.741558146346108,1,15,,residential,6,"LINESTRING (-111.9328931 33.4183363, -111.9327235 33.4183377)",bike;walk;auto,1
East Orange Street,447,28875481,83,798,1,15.741558146346108,1,15,,residential,6,"LINESTRING (-111.9327235 33.4183377, -111.9328931 33.4183363)",bike;walk;auto,1
East Orange Street,448,28875481,83,791,1,91.30303290702268,1,15,,residential,6,"LINESTRING (-111.9327235 33.4183377, -111.93174 33.4183562)",bike;walk;auto,1
East Orange Street,449,28875481,791,83,1,91.30303290702268,1,15,,residential,6,"LINESTRING (-111.93174 33.4183562, -111.9327235 33.4183377)",bike;walk;auto,1
East Orange Street,450,28875481,791,77,1,6.67494305428433,1,15,,residential,6,"LINESTRING (-111.93174 33.4183562, -111.9316681 33.4183576)",bike;walk;auto,1
East Orange Street,451,28875481,77,791,1,6.67494305428433,1,15,,residential,6,"LINESTRING (-111.9316681 33.4183576, -111.93174 33.4183562)",bike;walk;auto,1
East Orange Street,452,28875481,77,657,1,24.99725233229253,1,15,,residential,6,"LINESTRING (-111.9316681 33.4183576, -111.9313989 33.4183647)",bike;walk;auto,1
East Orange Street,453,28875481,657,77,1,24.99725233229253,1,15,,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9316681 33.4183576)",bike;walk;auto,1
East Orange Street,454,28875481,657,794,1,29.621508471675213,1,15,,residential,6,"LINESTRING (-111.9313989 33.4183647, -111.9310799 33.4183731)",bike;walk;auto,1
East Orange Street,455,28875481,794,657,1,29.621508471675213,1,15,,residential,6,"LINESTRING (-111.9310799 33.4183731, -111.9313989 33.4183647)",bike;walk;auto,1
East Orange Street,456,28875481,794,98,1,93.07167574987918,1,15,,residential,6,"LINESTRING (-111.9310799 33.4183731, -111.9300776 33.4183997)",bike;walk;auto,1
East Orange Street,457,28875481,98,794,1,93.07167574987918,1,15,,residential,6,"LINESTRING (-111.9300776 33.4183997, -111.9310799 33.4183731)",bike;walk;auto,1
East Orange Street,458,28875481,98,1326,1,113.56279602031515,1,15,,residential,6,"LINESTRING (-111.9300776 33.4183997, -111.928946 33.4184311, -111.9288549 33.4184369)",bike;walk;auto,1
East Orange Street,459,28875481,1326,98,1,113.56279602031515,1,15,,residential,6,"LINESTRING (-111.9288549 33.4184369, -111.928946 33.4184311, -111.9300776 33.4183997)",bike;walk;auto,1
UP Phoenix Subdivision,460,28885335,2487,105,1,76.46152995148557,,,,rail,30,"LINESTRING (-111.9435808 33.4302, -111.9435799 33.4301686, -111.943585 33.4298199, -111.9435847 33.4295124)",,0
UP Phoenix Subdivision,461,28885335,105,183,1,70.92276889289418,,,,rail,30,"LINESTRING (-111.9435847 33.4295124, -111.9435781 33.4288746)",,0
UP Phoenix Subdivision,462,28885335,183,2420,1,372.0157430291614,,,,rail,30,"LINESTRING (-111.9435781 33.4288746, -111.9435795 33.4284816, -111.9435808 33.4282034, -111.9435793 33.4269438, -111.9435719 33.425529)",,0
UP Phoenix Subdivision,463,28885335,2420,104,1,9.184775956627503,,,,rail,30,"LINESTRING (-111.9435719 33.425529, -111.9435715 33.4254464)",,0
UP Phoenix Subdivision,464,28885335,104,286,1,332.52515942797646,,,,rail,30,"LINESTRING (-111.9435715 33.4254464, -111.9435783 33.4247731, -111.9435785 33.4241044, -111.9435699 33.4233928, -111.9435696 33.422972, -111.943572 33.4227737, -111.9435725 33.422456)",,0
UP Phoenix Subdivision,465,28885335,286,69,1,56.92095810853294,,,,rail,30,"LINESTRING (-111.9435725 33.422456, -111.9435709 33.4220423, -111.9435706 33.4219441)",,0
UP Phoenix Subdivision,466,28885335,69,2183,1,10.107635874229892,,,,rail,30,"LINESTRING (-111.9435706 33.4219441, -111.9435704 33.4218532)",,0
UP Phoenix Subdivision,467,28885335,2183,70,1,161.37778655588193,,,,rail,30,"LINESTRING (-111.9435704 33.4218532, -111.9435657 33.4204019)",,0
UP Phoenix Subdivision,468,28885335,70,539,1,159.01987136566254,,,,rail,30,"LINESTRING (-111.9435657 33.4204019, -111.9435652 33.4189718)",,0
UP Phoenix Subdivision,469,28885335,539,277,1,365.2429307291024,,,,rail,30,"LINESTRING (-111.9435652 33.4189718, -111.9435562 33.4156871)",,0
Valley Metro Light Rail,470,30031353,2488,124,1,75.61281257065448,,,,light_rail,30,"LINESTRING (-111.9434997 33.4302, -111.9435002 33.4301546, -111.9435002 33.4298032, -111.9435008 33.42952)",,0
Valley Metro Light Rail,471,30031353,124,2453,1,219.8440397037998,,,,light_rail,30,"LINESTRING (-111.9435008 33.42952, -111.9434985 33.4288949, -111.9434708 33.4287392, -111.9434295 33.4285713, -111.9433735 33.4284334, -111.9433214 33.4283356, -111.9432171 33.4281902, -111.9431139 33.4280613, -111.9430131 33.4279552, -111.9429115 33.4278684, -111.9427936 33.4277813, -111.9427385 33.4277461)",,0
Valley Metro Light Rail,472,30031353,2453,31,1,8.101495183135773,,,,light_rail,30,"LINESTRING (-111.9427385 33.4277461, -111.9426691 33.4277019)",,0
Valley Metro Light Rail,473,30031353,31,123,1,245.8089178292361,,,,light_rail,30,"LINESTRING (-111.9426691 33.4277019, -111.9425309 33.427636, -111.9423639 33.4275729, -111.9421651 33.4275213, -111.9419843 33.4274981, -111.9418436 33.4274899, -111.941643 33.427488, -111.9412727 33.4274889, -111.9407386 33.4274898, -111.9402395 33.4274909, -111.9400695 33.4274911)",,0
Valley Metro Light Rail,474,30031353,123,2452,1,7.906716249964287,,,,light_rail,30,"LINESTRING (-111.9400695 33.4274911, -111.9399843 33.4274909)",,0
Valley Metro Light Rail,475,30031353,2452,361,1,1.8467826692447094,,,,light_rail,30,"LINESTRING (-111.9399843 33.4274909, -111.9399644 33.4274908)",,0
Valley Metro Light Rail,476,30031353,361,468,1,6.709582930990618,,,,light_rail,30,"LINESTRING (-111.9399644 33.4274908, -111.9398921 33.4274906)",,0
Valley Metro Light Rail,477,30031353,468,208,1,34.96989889367384,,,,light_rail,30,"LINESTRING (-111.9398921 33.4274906, -111.9397556 33.4274895, -111.9395953 33.4274797, -111.9395166 33.4274698)",,0
Valley Metro Light Rail,478,30031353,208,204,1,58.49430800861882,,,,light_rail,30,"LINESTRING (-111.9395166 33.4274698, -111.9394346 33.4274529, -111.9392437 33.4273977, -111.9390818 33.4273502, -111.9389329 33.427278)",,0
Valley Metro Light Rail,479,30031353,204,199,1,239.04048151575398,,,,light_rail,30,"LINESTRING (-111.9389329 33.427278, -111.9383923 33.4270294, -111.9376528 33.4267086, -111.9372156 33.4265436, -111.9366206 33.4263351)",,0
Valley Metro Light Rail,480,30031353,199,119,1,195.95746160994312,,,,light_rail,30,"LINESTRING (-111.9366206 33.4263351, -111.9360886 33.4261526, -111.9355829 33.4259736, -111.9355386 33.4259576, -111.9352273 33.425845, -111.9351219 33.4257882, -111.9350107 33.4257027, -111.9348896 33.4255914, -111.9347997 33.4254989)",,0
Valley Metro Light Rail,481,30031353,119,452,1,16.00985130967041,,,,light_rail,30,"LINESTRING (-111.9347997 33.4254989, -111.9346809 33.4253945)",,0
Valley Metro Light Rail,482,30031353,452,464,1,107.7884207048461,,,,light_rail,30,"LINESTRING (-111.9346809 33.4253945, -111.9346367 33.4253543, -111.9345602 33.4253043, -111.9344595 33.4252574, -111.9343405 33.4252122, -111.9338009 33.4250286, -111.9336431 33.4249755)",,0
Valley Metro Light Rail,483,30031353,464,640,1,181.16372274213597,,,,light_rail,30,"LINESTRING (-111.9336431 33.4249755, -111.9335038 33.4249287, -111.9332988 33.4248526, -111.9331513 33.4247862, -111.9329989 33.4247073, -111.9328874 33.4246539, -111.9327791 33.4245898, -111.9325749 33.4244504, -111.9323841 33.4242986, -111.9321938 33.4241372, -111.932072 33.4240375)",,0
Valley Metro Light Rail,484,30031353,640,121,1,175.22786753401022,,,,light_rail,30,"LINESTRING (-111.932072 33.4240375, -111.9318132 33.4238258, -111.9314822 33.423551, -111.9313776 33.4234872, -111.9312708 33.423421, -111.9311603 33.4233669, -111.9309819 33.4232977, -111.9308278 33.4232559, -111.9306978 33.4232287, -111.9305248 33.4232046)",,0
Valley Metro Light Rail,485,30031353,121,120,1,10.718580605553575,,,,light_rail,30,"LINESTRING (-111.9305248 33.4232046, -111.930412 33.4231839)",,0
Valley Metro Light Rail,486,30031353,120,637,1,11.583690209245546,,,,light_rail,30,"LINESTRING (-111.930412 33.4231839, -111.9302883 33.42317)",,0
Valley Metro Light Rail,487,30031353,637,1362,1,45.00634824520586,,,,light_rail,30,"LINESTRING (-111.9302883 33.42317, -111.930179 33.4231576, -111.9300784 33.4231412, -111.9299536 33.4231132, -111.9298185 33.4230743)",,0
Valley Metro Light Rail,488,30031353,1362,1361,1,166.6672324630284,,,,light_rail,30,"LINESTRING (-111.9298185 33.4230743, -111.9297902 33.4230662, -111.9296311 33.4230053, -111.929537 33.4229594, -111.9293822 33.4228803, -111.9292534 33.422799, -111.9290294 33.4226211, -111.9289011 33.4224991, -111.9287597 33.4223743, -111.9285842 33.4222219, -111.928463 33.4221152)",,0
Valley Metro Light Rail,489,30031353,1361,115,1,15.502895319692557,,,,light_rail,30,"LINESTRING (-111.928463 33.4221152, -111.9283481 33.422014)",,0
Valley Metro Light Rail,490,30031353,115,2372,1,13.6331852992519,,,,light_rail,30,"LINESTRING (-111.9283481 33.422014, -111.9282477 33.4219245)",,0
