name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,2076,4069923117,,,0,,motorway,0,-76.1210607,36.8324163,,,
,2077,4070788234,,,0,,primary,0,-76.126753,36.82187,,,
,2078,4077566459,,,0,,primary,0,-76.1378353,36.8434766,,,
,2079,4077567638,traffic_signals,,1,,primary,0,-76.1370065,36.8409128,,,
,2081,4080449151,,,0,,primary,0,-76.1294684,36.8435689,,,
,2082,4085837876,,,0,,primary,0,-76.1369024,36.8466368,,,
,2083,4085838025,,,0,,primary,0,-76.13885,36.843707,,,
,2084,4087420611,,,0,,primary,0,-76.1459181,36.8438106,,,
,2085,4089271233,traffic_signals,,1,,primary,0,-76.189748,36.804526,,,
,2086,4089271240,,,0,,primary,1,-76.189987,36.8042051,,,
,2087,4089271243,,,0,,primary,1,-76.1901862,36.8042372,,,
,2088,4089271247,,,0,,primary,0,-76.1893812,36.8043536,,,
,2089,4098740857,,,0,,primary,0,-76.2614537,36.8520399,,,
,2090,4125130587,traffic_signals,,1,,primary,0,-76.2071936,36.813341,,,
,2091,4125141164,,,0,,primary,0,-76.2087108,36.8142909,,,
,2092,4126702658,,,0,,trunk,0,-76.159288,36.894098,,,
,2093,4126702674,,,0,,trunk,0,-76.1587423,36.8942746,,,
,2094,4126702675,,,0,,trunk,0,-76.1592363,36.8943022,,,
,2095,4126702681,,,0,,trunk,0,-76.1591146,36.8946062,,,
,2096,4143035200,,,0,,trunk,0,-76.1831338,36.8830702,,,
,2097,4143035204,,,0,,trunk,0,-76.1834432,36.8832302,,,
,2098,4143035209,,,0,,trunk,0,-76.1829061,36.8838284,,,
,2099,4143035215,,,0,,trunk,0,-76.1832795,36.8839781,,,
,2100,4144576634,,,0,,motorway,1,-76.2835379,36.8134682,,,
,2101,4144711984,,,0,,motorway,0,-76.2808509,36.8108697,,,
,2102,4144711985,,,0,,motorway,0,-76.280509,36.8101786,,,
,2103,4145578596,,,0,,motorway,0,-76.2865808,36.786446,,,
,2104,4152362884,,,0,,trunk,0,-76.2583684,36.9554135,,,
,2105,4152362885,,,0,,trunk,1,-76.2587115,36.9554659,,,
,2106,4154608748,,,0,,motorway,0,-76.2812333,36.9221556,,,
,2107,4164275403,,,0,,primary,0,-76.1297145,36.8433568,,,
,2108,4166719909,,,0,,primary,0,-76.2826725,36.7839775,,,
,2109,4166719925,,,0,,primary,0,-76.284769,36.778694,,,
,2110,4171974472,,,0,,primary,0,-76.2817732,36.786227,,,
,2111,4171974483,,,0,,primary,1,-76.2820392,36.7864844,,,
,2112,4184548167,,,0,,primary,0,-76.4145933,36.7854109,,,
,2113,4289598524,,,0,,motorway,0,-76.3070278,36.8635725,,,
,2114,4289598526,,,0,,motorway,0,-76.3088936,36.8621832,,,
,2115,4293926042,,,0,,primary,0,-76.2606501,36.8228054,,,
,2116,4293926052,,,0,,primary,0,-76.26041,36.8220541,,,
,2117,4293926066,,,0,,primary,0,-76.2601116,36.8222531,,,
,2118,4293926084,,,0,,primary,0,-76.2609496,36.8225863,,,
,2119,4293985067,,,0,,primary,0,-76.1866917,36.8031326,,,
,2120,4293985596,,,0,,primary,0,-76.1745988,36.7970486,,,
,2121,4293985632,,,0,,primary,0,-76.1750701,36.7969171,,,
,2122,4293985638,,,0,,primary,0,-76.1748332,36.7978385,,,
,2123,4293985646,,,0,,primary,0,-76.1753836,36.7977621,,,
,2124,4408730576,,,0,,primary,0,-76.1604286,36.8252532,,,
,2125,4500265784,,,0,,motorway,1,-76.2691392,36.9283643,,,
,2126,4529691723,,,0,,motorway,0,-76.3257566,36.8265284,,,
,2127,4529720582,,,0,,motorway,0,-76.3265906,36.8264185,,,
,2128,4529720583,motorway_junction,,0,,motorway,0,-76.3261365,36.8283831,,,
,2129,4529720585,,,0,,motorway,0,-76.3298076,36.8236604,,,
,2130,4529757404,,,0,,motorway,0,-76.3277292,36.8368897,,,
,2131,4529757409,,,0,,motorway,0,-76.3271223,36.8336924,,,
,2132,4529757410,,,0,,motorway,0,-76.3267276,36.8344462,,,
,2133,4529757412,,,0,,motorway,0,-76.3255295,36.8251137,,,
,2134,4529757423,motorway_junction,,0,,motorway,0,-76.326767,36.8310258,,,
,2135,4529757427,,,0,,motorway,0,-76.3254567,36.8251025,,,
,2136,4529757448,,,0,,motorway,0,-76.3270164,36.8356347,,,
,2137,4529757455,traffic_signals,,1,,motorway,1,-76.3267361,36.8347276,,,
,2138,4529757461,,,0,,motorway,0,-76.3266969,36.8337046,,,
,2139,4529757463,traffic_signals,,1,,motorway,1,-76.3271723,36.8347178,,,
,2140,4529757471,,,0,,motorway,0,-76.3267815,36.8303018,,,
,2141,4529757472,,,0,,motorway,0,-76.3268436,36.8306239,,,
,2142,4529757473,,,0,,motorway,0,-76.3270468,36.8253979,,,
,2143,4529759289,,,0,,motorway,0,-76.3271533,36.8356363,,,
,2144,4529767510,,,0,,motorway,0,-76.3263661,36.8295907,,,
,2145,4529767513,,,0,,motorway,0,-76.3234703,36.827851,,,
,2146,4529767520,motorway_junction,,0,,motorway,0,-76.3204884,36.8282281,,,
,2147,4529767525,,,0,,motorway,0,-76.328212,36.8243595,,,
,2148,4529777438,,,0,,motorway,0,-76.3332561,36.8214123,,,
,2149,4529777441,,,0,,motorway,0,-76.3296886,36.8235458,,,
,2151,4529777444,,,0,,motorway,0,-76.331351,36.8224934,,,
,2152,4547305274,,,0,,motorway,0,-76.2860605,36.8417683,,,
,2153,4547305275,,,0,,motorway,0,-76.2861772,36.8413399,,,
,2154,4547305276,,,0,,motorway,0,-76.2863742,36.8418329,,,
,2155,4547305277,,,0,,motorway,0,-76.2864957,36.8413959,,,
,2156,4638557430,toll_gantry,,0,,motorway,0,-76.3024091,36.8308751,,,
,2157,4638558478,toll_gantry,,0,,motorway,0,-76.3024179,36.8311051,,,
,2158,4697811051,,,0,,primary,0,-76.2593984,36.7866685,,,
,2159,4888120901,,,0,,primary,0,-76.2573978,36.7791851,,,
,2160,4888546718,,,0,,motorway,1,-76.2933283,36.9670492,,,
,2161,4888581048,,,0,,motorway,0,-76.2940556,36.9664159,,,
,2162,4888581049,,,0,,motorway,0,-76.2949389,36.9668051,,,
,2163,4890960311,,,0,,motorway,0,-76.1966772,36.8440135,,,
,2164,4892333710,,,0,,motorway,0,-76.2283533,36.8419239,,,
,2165,4917592378,,,0,,primary,1,-76.1822319,36.8401155,,,
,2166,5029656007,,,0,,primary,0,-76.1699905,36.8512951,,,
,2167,5126409061,,,0,,primary,0,-76.1365845,36.8471835,,,
,2168,5126409062,,,0,,primary,0,-76.1366256,36.8452656,,,
,2169,5126409063,,,0,,primary,0,-76.1366226,36.8455189,,,
,2170,5126409064,,,0,,primary,0,-76.1369334,36.8449511,,,
,2171,5126409065,,,0,,primary,0,-76.1366372,36.84451,,,
,2172,5126409066,,,0,,primary,0,-76.1348449,36.8436415,,,
,2173,5126409067,,,0,,primary,0,-76.1355556,36.8436543,,,
,2174,5126409068,,,0,,primary,0,-76.1349561,36.8434332,,,
,2175,5126409069,,,0,,primary,0,-76.13699,36.842014,,,
,2176,5126409070,,,0,,primary,0,-76.1367644,36.8397127,,,
,2177,5126409071,,,0,,primary,0,-76.1367432,36.8403843,,,
,2178,5126409072,,,0,,primary,0,-76.1366863,36.8424514,,,
,2179,5150475217,,,0,,primary,0,-76.1869016,36.8416593,,,
,2180,5150475426,,,0,,primary,0,-76.187215,36.8418856,,,
,2181,5344795638,,,0,,trunk,0,-76.1930597,36.8774751,,,
,2182,5348544105,,,0,,primary,0,-76.3533723,36.8189342,,,
,2183,5348544106,,,0,,primary,0,-76.3534667,36.8189755,,,
,2184,5349035592,,,0,,primary,0,-76.1848714,36.8549144,,,
,2185,5349035593,,,0,,primary,0,-76.1848761,36.854838,,,
,2186,5354255983,,,0,,primary,0,-76.2240229,36.915777,,,
,2187,5354255984,,,0,,primary,0,-76.2240653,36.9156602,,,
,2188,5354255985,,,0,,primary,0,-76.2258899,36.9162334,,,
,2189,5354255986,,,0,,primary,0,-76.2259327,36.9161164,,,
,2190,5357095771,,,0,,primary,0,-76.2103052,36.8634988,,,
,2191,5357095776,,,0,,primary,0,-76.209754,36.8633833,,,
,2192,5360330301,,,0,,primary,0,-76.1844412,36.8443803,,,
,2193,5360370200,,,0,,primary,0,-76.1657331,36.827639,,,
,2194,5360370201,,,0,,primary,0,-76.165833,36.8275092,,,
,2195,5360454216,,,0,,primary,0,-76.2647858,36.8519162,,,
,2196,5360457052,,,0,,trunk,0,-76.1706071,36.8919745,,,
,2197,5360457058,,,0,,trunk,0,-76.1706319,36.8923024,,,
,2198,5360457059,,,0,,trunk,0,-76.1704409,36.892233,,,
,2199,5360457062,,,0,,trunk,0,-76.1696536,36.8921312,,,
,2200,5360743957,,,0,,primary,0,-76.2587764,36.8904543,,,
,2201,5360743958,,,0,,primary,0,-76.2633597,36.8782067,,,
,2202,5360743959,,,0,,primary,0,-76.2637607,36.8771679,,,
,2203,5360743960,,,0,,primary,0,-76.265557,36.8722653,,,
,2204,5360784467,,,0,,trunk,0,-76.2575599,36.8931546,,,
,2205,5360784468,,,0,,trunk,0,-76.2577286,36.8925923,,,
,2206,5360833373,,,0,,primary,0,-76.2328658,36.9166315,,,
,2207,5360937626,,,0,,primary,0,-76.2320672,36.9064898,,,
,2208,5360937627,,,0,,primary,0,-76.2321666,36.9064407,,,
,2209,5360937628,,,0,,primary,0,-76.2324896,36.9070702,,,
,2210,5360937629,,,0,,primary,0,-76.2325862,36.9070159,,,
,2211,5360966883,,,0,,primary,0,-76.1955734,36.9179648,,,
,2212,5360980260,,,0,,primary,0,-76.191703,36.9163166,,,
,2213,5363058746,,,0,,primary,0,-76.2864149,36.857924,,,
,2214,5363058752,,,0,,primary,0,-76.2866772,36.857652,,,
,2217,5375536767,,,0,,primary,0,-76.3405638,36.8343651,,,
,2218,5414121752,,,0,,primary,0,-76.2423746,36.8541126,,,
,2219,5416363348,traffic_signals,,1,,primary,0,-76.2396724,36.8545947,,,
,2220,5587458605,,,0,,primary,0,-76.3164298,36.8107135,,,
,2221,5587458606,,,0,,primary,0,-76.3165155,36.8106243,,,
,2222,5666919452,,,0,,primary,0,-76.2346868,36.7961996,,,
,2223,5672578767,,,0,,primary,0,-76.2589321,36.9461214,,,
,2224,5702704680,,,0,,motorway,0,-76.30565,36.9443628,,,
,2225,5702704719,,,0,,motorway,1,-76.3055817,36.9443744,,,
,2226,5702705121,,,0,,motorway,0,-76.3055709,36.9445302,,,
,2227,5702705122,,,0,,motorway,1,-76.3055503,36.9441002,,,
,2228,5737483859,,,0,,primary,0,-76.3385804,36.826536,,,
,2229,5765691165,,,0,,primary,0,-76.3370675,36.7797,,,
,2230,5765691166,,,0,,primary,0,-76.3371351,36.7796131,,,
,2231,5786050072,traffic_signals,,1,,primary,0,-76.3918832,36.8603824,,,
,2232,5798565068,,,0,,motorway,0,-76.3184779,36.9339048,,,
,2233,5798565069,,,0,,motorway,0,-76.3183333,36.9333208,,,
,2234,5798565070,,,0,,motorway,0,-76.3179193,36.9333947,,,
,2235,5798565071,,,0,,motorway,0,-76.317876,36.9339991,,,
,2236,5833502841,,,0,,primary,0,-76.4086322,36.7888266,,,
,2237,5836059338,crossing,,0,,primary,0,-76.2535918,36.9561463,,,
,2238,5863220838,,,0,,primary,0,-76.3388475,36.8267448,,,
,2239,5863220844,,,0,,primary,0,-76.3388304,36.8262661,,,
,2240,5863338577,,,0,,motorway,1,-76.3570994,36.8086001,,,
,2241,5863338582,,,0,,motorway,0,-76.3566019,36.8085507,,,
,2242,5863359263,,,0,,primary,0,-76.3596148,36.8122353,,,
,2243,5883440637,motorway_junction,,0,,motorway,0,-76.3293869,36.8504492,,,
,2244,5895904277,,,0,,motorway,0,-76.3313884,36.8532375,,,
,2245,5895904402,,,0,,motorway,0,-76.3411037,36.8544978,,,
,2246,5913392251,,,0,,primary,0,-76.354251,36.8161256,,,
,2247,5913392266,,,0,,primary,0,-76.3539477,36.8159681,,,
,2248,5913392276,,,0,,primary,0,-76.3562896,36.8150893,,,
,2249,5913392282,,,0,,primary,0,-76.3564299,36.8153475,,,
,2250,5913392283,,,0,,primary,0,-76.3567011,36.8147713,,,
,2251,6003881983,,,0,,motorway,0,-76.3226316,36.8526036,,,
,2252,6003882488,motorway_junction,,0,,motorway,0,-76.2876618,36.8353274,,,
,2253,6003882490,,,0,,motorway,0,-76.3031656,36.8308693,,,
,2254,6003882492,motorway_junction,,0,,motorway,0,-76.3027201,36.8310936,,,
,2255,6003903962,,,0,,motorway,0,-76.329545,36.8444269,,,
,2256,6045382928,,,0,,primary,0,-76.3275558,36.7948232,,,
,2257,6045382946,,,0,,primary,0,-76.3281403,36.7939838,,,
,2258,6045382949,,,0,,primary,0,-76.3282664,36.7938099,,,
,2259,6080125045,,,0,,primary,0,-76.1781086,36.7989915,,,
,2260,6127397088,,,0,,primary,0,-76.187252,36.8418516,,,
,2261,6127397089,,,0,,primary,0,-76.1869365,36.8416204,,,
,2262,6237304493,,,0,,trunk,0,-76.130053,36.7970023,,,
,2263,6237304496,,,0,,trunk,0,-76.1305936,36.7968735,,,
,2264,6237304498,,,0,,trunk,0,-76.1301148,36.7970754,,,
,2265,6249191321,,,0,,primary,0,-76.3002537,36.8077993,,,
,2266,6306878039,,,0,,primary,0,-76.2662211,36.8434873,,,
,2267,6361519044,,,0,,primary,0,-76.2866313,36.8573438,,,
,2268,6453575449,,,0,,primary,0,-76.3578498,36.8139344,,,
,2269,6481794834,,,0,,primary,0,-76.2500775,36.9529677,,,
,2270,6482483476,,,0,,motorway,0,-76.3119644,36.9441287,,,
,2271,6482483481,,,0,,motorway,1,-76.3122972,36.9438523,,,
,2272,6482727208,,,0,,primary,0,-76.2084205,36.8744015,,,
,2273,6482727211,,,0,,primary,0,-76.2069372,36.8743149,,,
,2274,6482727214,,,0,,primary,0,-76.2106341,36.874852,,,
,2275,6482727216,,,0,,primary,0,-76.2106468,36.8741719,,,
,2276,6482727221,,,0,,primary,0,-76.2090267,36.8746536,,,
,2277,6482727226,,,0,,primary,0,-76.2103665,36.8746365,,,
,2278,6482727230,,,0,,primary,0,-76.2104599,36.8748297,,,
,2279,6482727242,,,0,,primary,0,-76.2107627,36.8764221,,,
,2280,6482727266,,,0,,primary,0,-76.2108225,36.876825,,,
,2281,6482727608,,,0,,primary,0,-76.2670254,36.7785105,,,
,2282,6482727611,,,0,,primary,0,-76.2850632,36.8472099,,,
,2283,6482727616,,,0,,primary,1,-76.2849033,36.8468265,,,
,2284,6482727745,,,0,,primary,0,-76.2642198,36.8519269,,,
,2285,6482727748,,,0,,primary,0,-76.1947973,36.8551308,,,
,2286,6482727753,,,0,,primary,0,-76.1939984,36.8548125,,,
,2287,6482727757,,,0,,primary,0,-76.1946129,36.8552462,,,
,2288,6482727768,,,0,,primary,0,-76.2100161,36.8745921,,,
,2289,6482727776,,,0,,primary,0,-76.2108044,36.876703,,,
,2290,6482727990,,,0,,primary,0,-76.2098232,36.8747515,,,
,2291,6482727991,,,0,,primary,0,-76.2111235,36.8749146,,,
,2292,6482728030,,,0,,primary,0,-76.2107695,36.8748693,,,
,2293,6482728039,,,0,,primary,1,-76.2103119,36.8765556,,,
,2294,6482728044,,,0,,primary,0,-76.2105113,36.8762392,,,
,2295,6482728075,,,0,,primary,0,-76.2083735,36.8556336,,,
,2296,6482728189,,,0,,primary,0,-76.2118712,36.8785715,,,
,2297,6482728346,,,0,,primary,0,-76.2599735,36.7824657,,,
,2298,6483125444,,,0,,primary,1,-76.2063778,36.8740471,,,
,2299,6483148816,,,0,,primary,0,-76.2046198,36.8742919,,,
,2300,6483148817,,,0,,primary,0,-76.2046185,36.8744302,,,
,2301,6483148819,,,0,,trunk,0,-76.1960968,36.875537,,,
,2302,6483148821,,,0,,primary,0,-76.1990289,36.8744823,,,
,2303,6483150570,,,0,,primary,0,-76.1968752,36.8553204,,,
,2304,6483150572,,,0,,primary,0,-76.1970508,36.8553244,,,
,2305,6483150574,,,0,,primary,0,-76.1987334,36.8552924,,,
,2306,6483151040,,,0,,primary,0,-76.2100652,36.8597048,,,
,2307,6483151043,,,0,,primary,0,-76.2100148,36.8587594,,,
,2308,6483218092,,,0,,primary,0,-76.2676956,36.7779882,,,
,2309,6483218111,,,0,,primary,0,-76.2356936,36.7964862,,,
,2310,6483218143,,,0,,primary,0,-76.2580013,36.7815475,,,
,2311,6483218149,,,0,,trunk,0,-76.1641612,36.7956852,,,
,2312,6496027716,,,0,,primary,0,-76.1269967,36.8205484,,,
,2313,6496027720,,,0,,primary,0,-76.137096,36.8364501,,,
,2314,6496027723,,,0,,primary,0,-76.1372173,36.8349534,,,
,2315,6496027728,,,0,,primary,0,-76.1375579,36.832944,,,
,2316,6514527598,,,0,,motorway,0,-76.2976599,36.9340837,,,
,2317,6514527624,,,0,,motorway,0,-76.3127411,36.9341116,,,
,2318,6514527661,traffic_signals,,1,,motorway,0,-76.3217785,36.9330788,,,
,2319,6514527679,,,0,,motorway,0,-76.3202063,36.9328234,,,
,2320,6702579535,,,0,,primary,0,-76.3328202,36.7857879,,,
,2321,6702579536,,,0,,primary,0,-76.332845,36.7854696,,,
,2322,6721775274,,,0,,primary,0,-76.3447079,36.8343619,,,
,2323,6813337810,,,0,,trunk,0,-76.1926139,36.8777149,,,
,2324,6813337811,,,0,,trunk,0,-76.1927858,36.8776224,,,
,2325,6813337812,,,0,,trunk,0,-76.192951,36.8773436,,,
,2326,6813337813,,,0,,trunk,0,-76.1927578,36.8774472,,,
,2327,6856501072,,,0,,motorway,0,-76.3166444,36.9375628,,,
,2328,6901317216,,,0,,motorway,0,-76.2959936,36.9337015,,,
,2329,7031700795,,,0,,primary,0,-76.1271089,36.8229086,,,
,2330,7031700802,,,0,,primary,0,-76.1267554,36.8209713,,,
,2331,7042943232,,,0,,primary,0,-76.1771794,36.854187,,,
,2332,7043034869,,,0,,primary,0,-76.2818283,36.7860822,,,
,2333,7043034876,,,0,,primary,0,-76.2818376,36.7860578,,,
,2334,7043148425,,,0,,primary,0,-76.2501063,36.9145806,,,
,2335,7044261285,,,0,,primary,0,-76.3809173,36.8054642,,,
,2336,7044554610,,,0,,primary,0,-76.1333864,36.8789827,,,
,2339,7045452549,,,0,,primary,0,-76.2155711,36.882872,,,
,2341,7045469534,,,0,,motorway,0,-76.2788807,36.8157858,,,
,2342,7131200368,,,0,,primary,0,-76.3776758,36.806428,,,
,2343,7132388080,,,0,,primary,0,-76.3887804,36.8588364,,,
,2344,7134950928,,,0,,primary,0,-76.2688863,36.8248216,,,
,2345,7147729548,,,0,,primary,0,-76.123195,36.9048702,,,
,2346,7229267340,,,0,,motorway,0,-76.1879412,36.8454618,,,
,2347,7229267341,,,0,,motorway,0,-76.1964465,36.8413959,,,
,2348,7229267346,,,0,,motorway,0,-76.1933662,36.8448153,,,
,2349,7229267348,,,0,,motorway,0,-76.1924277,36.8452979,,,
,2350,7229267349,,,0,,motorway,0,-76.190337,36.8456232,,,
,2351,7229267353,,,0,,motorway,0,-76.1910146,36.8455511,,,
,2352,7229267357,,,0,,motorway,0,-76.1962201,36.8409425,,,
,2353,7229267383,,,0,,motorway,0,-76.1960927,36.8419029,,,
,2354,7229267512,,,0,,motorway,0,-76.1908963,36.8452775,,,
,2355,7259649559,,,0,,primary,1,-76.4133427,36.8655528,,,
,2356,7265571716,,,0,,primary,0,-76.2373747,36.9155481,,,
,2357,7283791890,,,0,,primary,0,-76.2362908,36.9157208,,,
,2358,7283791891,,,0,,primary,0,-76.2358494,36.9158279,,,
,2359,7283791895,,,0,,primary,0,-76.2355617,36.9158885,,,
,2360,7283791898,,,0,,primary,0,-76.2351284,36.9159898,,,
,2361,7283791913,,,0,,primary,0,-76.2298388,36.9168205,,,
,2362,7283791915,,,0,,primary,0,-76.2330412,36.9165928,,,
,2363,7436103483,,,0,,primary,0,-76.3555398,36.8159059,,,
,2364,7436150585,,,0,,primary,0,-76.3546964,36.8171545,,,
,2365,7436150586,,,0,,primary,0,-76.3546001,36.8171164,,,
,2366,7436150589,,,0,,primary,0,-76.3543894,36.8174272,,,
,2367,7436150590,,,0,,primary,0,-76.354484,36.8174639,,,
,2368,7436150604,,,0,,primary,0,-76.3551156,36.8165389,,,
,2369,7436150607,,,0,,primary,0,-76.3550641,36.8166146,,,
,2370,7436150611,,,0,,primary,0,-76.355193,36.8164251,,,
,2371,7477443596,,,0,,primary,0,-76.1774007,36.7986321,,,
,2372,7682171826,,,0,,motorway,0,-76.3069272,36.8649405,,,
,2373,7682171842,,,0,,motorway,0,-76.3062311,36.8643758,,,
,2374,7682779501,,,0,,motorway,1,-76.2809415,36.8138807,,,
,2375,7682779509,,,0,,motorway,0,-76.2810711,36.8135119,,,
,2376,7682779511,,,0,,motorway,1,-76.2818174,36.8127481,,,
,2377,7682779512,,,0,,motorway,0,-76.2820693,36.8127164,,,
,2378,7682779520,,,0,,motorway,0,-76.2830557,36.8112953,,,
,2379,7682779522,,,0,,motorway,1,-76.2816735,36.8130759,,,
,2380,7700424273,,,0,,motorway,0,-76.3049485,36.8645368,,,
,2381,7700424281,,,0,,motorway,0,-76.305892,36.8644239,,,
,2382,7700429595,,,0,,motorway,0,-76.3061677,36.8637509,,,
,2383,7700429597,,,0,,motorway,0,-76.3068696,36.8631829,,,
,2384,7704495078,,,0,,motorway,0,-76.2704312,36.9201917,,,
,2385,7704495080,,,0,,motorway,0,-76.270616,36.9208731,,,
,2386,7704495081,,,0,,motorway,0,-76.2707134,36.9211683,,,
,2387,7704495086,,,0,,motorway,0,-76.2688292,36.9182273,,,
,2388,7705267109,,,0,,motorway,0,-76.2733362,36.9183639,,,
,2390,7705267131,,,0,,motorway,0,-76.2672659,36.9164209,,,
,2391,7705267132,,,0,,motorway,0,-76.2672096,36.9164613,,,
,2392,7705327991,,,0,,motorway,0,-76.2701086,36.923468,,,
,2393,7705328040,,,0,,motorway,1,-76.2680043,36.9164767,,,
,2394,7705328045,,,0,,motorway,0,-76.268316,36.916912,,,
,2395,7705641017,,,0,,motorway,0,-76.271477,36.9183728,,,
,2396,7705641018,,,0,,motorway,0,-76.2714805,36.9183206,,,
,2397,7705641041,,,0,,motorway,0,-76.2779819,36.9210078,,,
,2398,7705641043,,,0,,motorway,0,-76.2842814,36.9206268,,,
,2399,7705641104,,,0,,motorway,0,-76.2906546,36.9294834,,,
,2400,7706461752,,,0,,primary,0,-76.2103748,36.8329281,,,
,2401,7706461778,traffic_signals,,1,,primary,0,-76.2106192,36.836718,,,
,2402,7706463788,,,0,,primary,0,-76.2103785,36.841796,,,
,2403,7706463790,,,0,,motorway,0,-76.2100408,36.8417955,,,
,2404,7706463791,,,0,,primary,0,-76.2100973,36.8417998,,,
,2405,7706463795,,,0,,primary,0,-76.2103546,36.842924,,,
,2406,7706463796,,,0,,motorway,0,-76.2103635,36.8429232,,,
,2407,7706463841,,,0,,motorway,0,-76.2155508,36.8420597,,,
,2408,7706463855,,,0,,primary,0,-76.2100711,36.8430008,,,
,2409,7706463856,,,0,,motorway,0,-76.2100189,36.8430233,,,
,2410,7706463869,,,0,,motorway,0,-76.2017525,36.8446421,,,
,2411,7706463877,,,0,,motorway,0,-76.1966143,36.8440219,,,
,2412,7706463887,,,0,,motorway,0,-76.1962371,36.8440588,,,
,2413,7706463888,,,0,,motorway,0,-76.1962842,36.8440551,,,
,2414,7706463894,,,0,,primary,0,-76.2100493,36.8440167,,,
,2415,7706463895,,,0,,motorway,0,-76.2099978,36.8440312,,,
,2416,7706463897,,,0,,motorway,0,-76.2103898,36.8439244,,,
,2417,7745175476,,,0,,motorway,0,-76.1595803,36.8347623,,,
,2418,7788763084,,,0,,motorway,0,-76.2621141,36.7675705,,,
,2419,7788792586,,,0,,motorway,0,-76.2623335,36.7677184,,,
,2420,7792321024,,,0,,motorway,0,-76.1301086,36.9087033,,,
,2421,7792321025,,,0,,motorway,0,-76.1303231,36.9086498,,,
,2422,7792360562,,,0,,motorway,0,-76.1309896,36.9121903,,,
,2423,7792360563,,,0,,motorway,0,-76.131,36.9122685,,,
,2424,7792360564,,,0,,motorway,0,-76.1310466,36.9121874,,,
,2425,7792360565,,,0,,motorway,0,-76.1310537,36.9122658,,,
,2426,7792360566,,,0,,motorway,0,-76.1311504,36.912182,,,
,2427,7792360567,,,0,,motorway,0,-76.131159,36.9122604,,,
,2428,7792360568,,,0,,motorway,0,-76.131204,36.9121793,,,
,2429,7792360569,,,0,,motorway,0,-76.1312109,36.9122578,,,
,2430,7792360570,,,0,,motorway,0,-76.1310951,36.9121849,,,
,2431,7792360571,,,0,,motorway,0,-76.1311053,36.9122632,,,
,2432,7792360576,,,0,,motorway,0,-76.1313628,36.9132758,,,
,2433,7792360577,,,0,,motorway,0,-76.1311236,36.9132789,,,
,2434,7792567877,,,0,,motorway,0,-76.3020959,36.8305081,,,
,2435,7792776574,,,0,,motorway,0,-76.1904066,36.8459733,,,
,2436,7795008519,,,0,,primary,0,-76.1973981,36.8084473,,,
,2437,7795008520,,,0,,primary,0,-76.1977211,36.8084212,,,
,2438,7798846005,,,0,,trunk,0,-76.2583712,36.9549741,,,
,2439,7801864108,,,0,,primary,0,-76.1919804,36.8047969,,,
,2440,7801864109,,,0,,primary,1,-76.1920567,36.8046154,,,
,2441,7802133917,,,0,,motorway,1,-76.1594919,36.8369896,,,
,2442,7802133962,,,0,,motorway,0,-76.1585514,36.8409946,,,
,2443,7802133965,traffic_signals,,1,,motorway,0,-76.1596155,36.8365846,,,
,2444,7807234855,,,0,,motorway,0,-76.1804794,36.8481959,,,
,2445,7807234857,,,0,,motorway,0,-76.1805134,36.8485085,,,
,2446,7807234890,,,0,,primary,0,-76.2724746,36.8476325,,,
,2447,7807234891,,,0,,primary,0,-76.2753334,36.8495078,,,
,2448,7813894264,motorway_junction,,0,,trunk,0,-76.1354732,36.7965457,,,
,2449,7813900985,,,0,,trunk,0,-76.1279477,36.7964525,,,
,2450,7813900992,,,0,,trunk,0,-76.1294717,36.79713,,,
,2451,7914603097,,,0,,primary,0,-76.3673224,36.844695,,,
,2452,7914882956,,,0,,primary,0,-76.3798513,36.8524121,,,
,2453,7914882957,,,0,,primary,0,-76.3846329,36.855872,,,
,2454,7914882964,,,0,,primary,0,-76.3717928,36.8469094,,,
,2455,8084291312,,,0,,primary,0,-76.1214763,36.8434521,,,
,2456,8581387848,,,0,,primary,0,-76.2715559,36.8210628,,,
,2457,8660580039,,,0,,primary,0,-76.3029561,36.8078219,,,
,2458,220721089;3124525453,traffic_signals,,1,,primary,0,-76.2516367,36.7644598,18,,
,2459,220744505;7045469532,traffic_signals,,1,,primary,0,-76.2787722,36.8157602,37,,
,2460,220749281;220749665;1148992745,traffic_signals,,1,,primary,0,-76.413591,36.7874084,0,,
,2461,221043917;221043921,traffic_signals,,1,,primary,0,-76.2096315,36.855777,1,,
,2462,221052592;221052600;221151447,traffic_signals,,1,,primary,0,-76.2386063,36.915141,2,,
,2463,221058824;221213745;221213897,traffic_signals,,1,,motorway,0,-76.2854463,36.846912,34,,
,2464,221069603;221238006,traffic_signals,,1,,trunk,0,-76.256552,36.9045545,17,,
,2465,221071871;221151887,traffic_signals,,1,,primary,0,-76.274396,36.854646,26,,
,2466,221100803;4529777443,traffic_signals,,1,,primary,0,-76.3323085,36.8215605,3,,
,2467,221119962;221119965,traffic_signals,,1,,primary,0,-76.2102338,36.8557972,4,,
,2468,221126499;221126504;5375536765;5375536766,traffic_signals,,1,,primary,0,-76.3394993,36.8344409,5,,
,2469,221126519;221126622,traffic_signals,,1,,primary,0,-76.3417855,36.8343907,9,,
,2470,221127576;221152945,traffic_signals,,1,,primary,0,-76.1942791,36.8551711,8,,
