name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2,activity_zone_id
,11127,383919532,,house,,,"POLYGON ((-76.4097481 36.8929537, -76.40975039999999 36.8929601, -76.4097733 36.8929549, -76.4097774 36.8929662, -76.4098357 36.8929528, -76.40987149999999 36.8930527, -76.4098115 36.8930665, -76.4098147 36.8930754, -76.4097788 36.8930836, -76.4097756 36.8930746, -76.409707 36.8930903, -76.4096649 36.8929728, -76.4097481 36.8929537))",POINT (-76.4097668 36.8930177),198.2,2133.40704128,872
,8420,383919080,,residential,,,"POLYGON ((-76.41006059999999 36.896505, -76.4101186 36.8965121, -76.4101074 36.8965717, -76.4101715 36.8965795, -76.41015640000001 36.8966596, -76.4099751 36.8966376, -76.4099906 36.8965557, -76.4100497 36.8965629, -76.41006059999999 36.896505))",POINT (-76.41007500000001 36.8965948),183.1,1970.87199424,872
,10756,383919609,,residential,,,"POLYGON ((-76.40726739999999 36.8943524, -76.4072675 36.894356, -76.40736630000001 36.8943545, -76.40736699999999 36.8943844, -76.4073921 36.8944043, -76.4073637 36.8944255, -76.4073649 36.8944761, -76.40724729999999 36.8944801, -76.4072475 36.8944125, -76.4072072 36.8944118, -76.40720709999999 36.894353, -76.40726739999999 36.8943524))",POINT (-76.4072973 36.8944112),172.5,1856.774544,872
,4942,383919543,,house,,,"POLYGON ((-76.40941460000001 36.8926197, -76.40941770000001 36.8926294, -76.40945979999999 36.8926207, -76.4094857 36.8927008, -76.40944330000001 36.8927096, -76.4094477 36.8927232, -76.4094147 36.89273, -76.4094252 36.8927624, -76.4093512 36.8927777, -76.4093324 36.8927195, -76.409341 36.8927177, -76.4093159 36.8926401, -76.40941460000001 36.8926197))",POINT (-76.4093961 36.8926895),170.9,1839.55228736,872
,5289,383919834,,house,,,"POLYGON ((-76.40921059999999 36.893684, -76.4092301 36.8937059, -76.4092397 36.8937004, -76.4092986 36.8937663, -76.4092165 36.8938132, -76.4092223 36.8938196, -76.4091639 36.893853, -76.40911920000001 36.893803, -76.40915649999999 36.8937817, -76.40911699999999 36.8937375, -76.40921059999999 36.893684))",POINT (-76.4091993 36.8937652),160.9,1731.9131833600002,872
,6486,331561383,,residential,,,"POLYGON ((-76.4002498 36.8964967, -76.400266 36.8963731, -76.4001542 36.8963585, -76.40016439999999 36.896404, -76.39997529999999 36.8964056, -76.39996720000001 36.8965015, -76.4002498 36.8964967))",POINT (-76.4001251 36.896443),303.8,3270.07597952,873
,5000,607840142,,residential,,,"POLYGON ((-76.3897674 36.8945695, -76.38979500000001 36.8944728, -76.38986389999999 36.8944854, -76.3898738 36.8944508, -76.3899481 36.8944644, -76.3899382 36.894499, -76.3900062 36.8945114, -76.3900222 36.8944556, -76.39004610000001 36.89446, -76.3900573 36.894421, -76.3901223 36.8944329, -76.39006759999999 36.8946244, -76.3899274 36.8945987, -76.3899229 36.8946145, -76.38986389999999 36.8946037, -76.3898684 36.8945879, -76.3897674 36.8945695))",POINT (-76.38995439999999 36.8945315),414.0,4456.2589056,875
,4743,607844603,,residential,,,"POLYGON ((-76.39161540000001 36.8954133, -76.3918401 36.8954521, -76.3918484 36.8954215, -76.3919171 36.8954334, -76.3918831 36.8955595, -76.3917508 36.8955366, -76.39174920000001 36.8955424, -76.3916421 36.8955239, -76.39165250000001 36.8954857, -76.39159840000001 36.8954763, -76.39161540000001 36.8954133))",POINT (-76.3917653 36.8954835),299.6,3224.8675558400005,875
,241,666026999,,house,,,"POLYGON ((-76.39310740000001 36.8936718, -76.3931987 36.8936666, -76.39320429999999 36.8937314, -76.39326509999999 36.893728, -76.39326869999999 36.8937693, -76.393208 36.8937727, -76.3932087 36.8937807, -76.3932557 36.8937781, -76.3932617 36.8938467, -76.3931235 36.8938545, -76.3931187 36.8937999, -76.393107 36.8938006, -76.3931013 36.8937353, -76.39311290000001 36.8937346, -76.39310740000001 36.8936718))",POINT (-76.3931779 36.8937671),230.3,2478.9285651200003,875
,3706,702238638,,house,,,"POLYGON ((-76.3862005 36.8940081, -76.3862991 36.8940253, -76.38629450000001 36.8940422, -76.386314 36.8940457, -76.38634190000001 36.8940433, -76.386365 36.8940561, -76.386346 36.8941264, -76.3863802 36.8941324, -76.3863545 36.8942273, -76.3862462 36.8942083, -76.38625519999999 36.8941752, -76.38615679999999 36.894158, -76.3861744 36.8940937, -76.38617910000001 36.8940373, -76.3862005 36.8940081))",POINT (-76.3862712 36.8941155),320.4,3448.75689216,876
,5087,607840138,,residential,,,"POLYGON ((-76.38887389999999 36.8942306, -76.3888017 36.8942787, -76.3887476 36.8942268, -76.3887107 36.8942514, -76.3886431 36.8941867, -76.3887522 36.8941139, -76.38887389999999 36.8942306))",POINT (-76.3887589 36.8941986),180.7,1945.03860928,876
,3587,702238648,,shed,,,"POLYGON ((-76.3872985 36.8942757, -76.38730200000001 36.8943103, -76.3872574 36.8943133, -76.3872538 36.8942787, -76.3872985 36.8942757))",POINT (-76.3872779 36.8942945),15.5,166.8406112,876
,2665,702608238,,house,,,"POLYGON ((-76.38301800000001 36.8924383, -76.3830174 36.8924346, -76.3829491 36.8924417, -76.382964 36.8925338, -76.3830323 36.8925267, -76.38301800000001 36.8924383))",POINT (-76.38299069999999 36.8924842),63.8,686.73748352,877
,11018,702608220,,house,,,"POLYGON ((-76.3816221 36.89253, -76.38154900000001 36.8925307, -76.38154780000001 36.8924457, -76.38154780000001 36.8924431, -76.3816209 36.8924424, -76.3816209 36.8924483, -76.3816221 36.89253))",POINT (-76.38158489999999 36.8924866),63.8,686.73748352,877
,3126,702608228,,house,,,"POLYGON ((-76.381985 36.8924727, -76.38198490000001 36.8924647, -76.38191380000001 36.8924648, -76.3819139 36.8925564, -76.38198509999999 36.8925563, -76.381985 36.8924727))",POINT (-76.3819494 36.8925106),63.6,684.58470144,877
,4329,702608120,,house,,,"POLYGON ((-76.38235570000001 36.8921351, -76.3822887 36.8921354, -76.3822882 36.8920549, -76.38229269999999 36.8920549, -76.3822926 36.8920383, -76.38231949999999 36.8920382, -76.3823196 36.8920548, -76.38235520000001 36.8920546, -76.38235570000001 36.8921351))",POINT (-76.38232069999999 36.8920913),58.0,624.3068032,877
,2128,702238595,,house,,,"POLYGON ((-76.3817549 36.8925288, -76.3816885 36.8925294, -76.3816873 36.8924477, -76.3816872 36.8924418, -76.3817536 36.8924412, -76.3817549 36.8925288))",POINT (-76.38172109999999 36.8924853),57.3,616.7720659199999,877
,4380,702608214,,house,,,"POLYGON ((-76.38118160000001 36.8923718, -76.38118160000001 36.8923193, -76.38128690000001 36.8923193, -76.38128690000001 36.8923718, -76.38118160000001 36.8923718))",POINT (-76.38123419999999 36.8923455),55.5,597.3970272,877
,4239,702238635,,shed,,,"POLYGON ((-76.3834707 36.8926522, -76.383442 36.8926549, -76.38344290000001 36.8926249, -76.3834698 36.8926267, -76.3834707 36.8926522))",POINT (-76.383456 36.8926398),7.6,81.80571904,877
,5938,407331090,,residential,,,"POLYGON ((-76.3130232 36.8921173, -76.3129253 36.8921097, -76.3129303 36.8920688, -76.3129306 36.8920666, -76.3128803 36.8920627, -76.3128739 36.8920622, -76.3128741 36.8920611, -76.3128842 36.8919776, -76.3128919 36.8919782, -76.31295679999999 36.8919833, -76.3129608 36.8919499, -76.3130902 36.8919601, -76.3130772 36.892067, -76.3130377 36.8920639, -76.3130333 36.8920995, -76.3130311 36.892118, -76.3130232 36.8921173))",POINT (-76.3129862 36.8920291),254.2,2736.18602368,890
,6880,407331258,,residential,,,"POLYGON ((-76.3119446 36.8956672, -76.3119679 36.895669, -76.3119688 36.8956616, -76.3119478 36.89566, -76.3119501 36.8956411, -76.3119714 36.8956428, -76.31197469999999 36.8956157, -76.3120948 36.8956252, -76.31208049999999 36.8957414, -76.3119604 36.8957319, -76.311961 36.8957267, -76.3119375 36.8957248, -76.3119446 36.8956672))",POINT (-76.3120194 36.8956794),156.6,1685.62836864,890
,4286,407331411,,residential,,,"POLYGON ((-76.31211740000001 36.8968664, -76.31211860000001 36.8968879, -76.3121259 36.8968876, -76.31213080000001 36.8969758, -76.3120029 36.8969803, -76.3120005 36.8969362, -76.3120359 36.896935, -76.3120334 36.8968903, -76.3120467 36.8968898, -76.3120456 36.896869, -76.31211740000001 36.8968664))",POINT (-76.3120734 36.8969292),111.2,1196.94683648,890
,7631,407330310,,residential,,,"POLYGON ((-76.30837219999999 36.8928582, -76.3084241 36.89286, -76.3084248 36.8928476, -76.30845530000001 36.8928486, -76.3085074 36.8928504, -76.30853380000001 36.8928513, -76.3085336 36.8928555, -76.3085801 36.8928571, -76.3085762 36.892931, -76.308581 36.8929312, -76.30858019999999 36.8929452, -76.3085779 36.8929894, -76.3084789 36.892986, -76.3084801 36.8929636, -76.3084128 36.8929613, -76.308401 36.8929609, -76.308403 36.8929214, -76.3083689 36.8929203, -76.30837219999999 36.8928582))",POINT (-76.3084858 36.8929131),236.2,2542.43563648,891
,3179,407331201,,residential,,,"POLYGON ((-76.3091618 36.8941367, -76.3091769 36.8941762, -76.3091902 36.8941729, -76.3092118 36.8942295, -76.3091946 36.8942337, -76.30920570000001 36.8942627, -76.3091824 36.8942685, -76.3091852 36.8942759, -76.30911450000001 36.8942933, -76.30909990000001 36.8942551, -76.3090875 36.8942582, -76.3090718 36.8942171, -76.3090042 36.8942337, -76.3089849 36.8941833, -76.309055 36.8941661, -76.30905389999999 36.8941632, -76.3091618 36.8941367))",POINT (-76.3091146 36.8942105),195.3,2102.1917011200003,891
,9338,407330426,,residential,,,"POLYGON ((-76.309456 36.8925723, -76.3094239 36.8925723, -76.3094218 36.8925723, -76.3094218 36.8925891, -76.30942020000001 36.8925891, -76.30930050000001 36.8925893, -76.3093003 36.8925314, -76.30929999999999 36.8924473, -76.3093958 36.8924471, -76.3093961 36.892502, -76.30946729999999 36.8925018, -76.3094675 36.8925722, -76.309456 36.8925723))",POINT (-76.30937160000001 36.8925246),188.6,2030.07350144,891
,5436,407331329,,residential,,,"POLYGON ((-76.30866349999999 36.8966884, -76.3086462 36.8966857, -76.3086749 36.8965653, -76.3087577 36.8965781, -76.3087489 36.896615, -76.3087926 36.8966217, -76.3087838 36.8966586, -76.3087992 36.896661, -76.30879 36.8966996, -76.3087927 36.8967031, -76.3087889 36.896722, -76.3087846 36.8967255, -76.30876550000001 36.8967225, -76.3087632 36.8967324, -76.3086569 36.896716, -76.30866349999999 36.8966884))",POINT (-76.30872119999999 36.8966547),181.4,1952.5733465600001,891
,4036,407331335,,residential,,,"POLYGON ((-76.3078713 36.8966534, -76.3078565 36.8966516, -76.3078738 36.8965625, -76.3078817 36.8965248, -76.307968 36.8965349, -76.3079517 36.896625, -76.3080083 36.8966317, -76.3079949 36.8967053, -76.3078646 36.89669, -76.3078713 36.8966534))",POINT (-76.3079255 36.8966225),181.3,1951.4969555200003,891
,4896,407330300,,residential,,,"POLYGON ((-76.30840240000001 36.8925766, -76.3083815 36.8925763, -76.308374 36.8925762, -76.3083755 36.8925124, -76.30841770000001 36.8925131, -76.30838319999999 36.8924823, -76.3083839 36.8924547, -76.30845309999999 36.8924558, -76.3084528 36.8924676, -76.3085324 36.8924688, -76.3085311 36.8925246, -76.3085262 36.8925245, -76.30852520000001 36.892568, -76.30852489999999 36.8925784, -76.3085158 36.8925782, -76.30846150000001 36.8925774, -76.3084614 36.8925809, -76.308415 36.8925802, -76.3084151 36.8925768, -76.30840240000001 36.8925766))",POINT (-76.3084534 36.8925208),167.4,1801.87860096,891
,3818,407330725,,residential,,,"POLYGON ((-76.31127739999999 36.894602, -76.31139279999999 36.8946235, -76.3113695 36.8947041, -76.31134350000001 36.8946993, -76.31132239999999 36.8947727, -76.311233 36.8947561, -76.31127739999999 36.894602))",POINT (-76.3113089 36.8946839),164.5,1770.6632608,891
,4681,407331392,,residential,,,"POLYGON ((-76.31093920000001 36.8969172, -76.3109431 36.896951, -76.3109493 36.8969506, -76.3109575 36.8970239, -76.3107892 36.8970361, -76.3107808 36.8969621, -76.3108479 36.8969572, -76.3108455 36.8969358, -76.3108955 36.8969321, -76.31089420000001 36.8969205, -76.31093920000001 36.8969172))",POINT (-76.3108742 36.8969838),150.3,1617.8157331200002,891
,1000,407330191,,residential,,,"POLYGON ((-76.30757560000001 36.8930146, -76.3075726 36.8930147, -76.30757079999999 36.8929751, -76.3075685 36.8929262, -76.30757970000001 36.8929259, -76.3075788 36.8929072, -76.30765719999999 36.8929047, -76.3076581 36.8929228, -76.3076662 36.8929225, -76.30766939999999 36.8929901, -76.3076844 36.8929896, -76.307686 36.893021, -76.3076873 36.8930477, -76.3076725 36.8930482, -76.3076291 36.8930496, -76.3075788 36.8930511, -76.30757699999999 36.8930146, -76.30757560000001 36.8930146))",POINT (-76.30762420000001 36.8929813),142.7,1536.01001408,891
,613,407330143,,residential,,,"POLYGON ((-76.3072993 36.8951456, -76.3073007 36.8951644, -76.30730699999999 36.8951641, -76.3073095 36.8951981, -76.3073157 36.8951978, -76.3073177 36.8952254, -76.3073102 36.8952258, -76.30731369999999 36.8952758, -76.30721629999999 36.8952803, -76.3072083 36.8951687, -76.3072176 36.8951683, -76.30721629999999 36.8951494, -76.3072993 36.8951456))",POINT (-76.3072617 36.8952139),125.4,1349.7943641600002,891
,3228,407329493,,residential,,,"POLYGON ((-76.3021079 36.8949765, -76.3021076 36.89494, -76.3022564 36.8949369, -76.3022623 36.895076, -76.3022394 36.8950805, -76.30220679999999 36.895082, -76.30220749999999 36.8950885, -76.3021518 36.8950892, -76.30215080000001 36.8950636, -76.3021229 36.8950644, -76.3021203 36.8950026, -76.3021294 36.8950019, -76.3021291 36.8949826, -76.3021131 36.8949816, -76.3021079 36.8949765))",POINT (-76.30219 36.8950087),198.0,2131.2542592,892
,2432,407329861,,residential,,,"POLYGON ((-76.305944 36.8967048, -76.3059476 36.8967596, -76.3058817 36.8967624, -76.30588210000001 36.8967685, -76.30587370000001 36.8967688, -76.305875 36.8967889, -76.30581720000001 36.8967914, -76.3058158 36.8967707, -76.3058028 36.8967712, -76.30580139999999 36.89675, -76.30577599999999 36.896751, -76.3057744 36.896727, -76.3057127 36.8967296, -76.30570760000001 36.8966524, -76.3058424 36.8966467, -76.30584639999999 36.8967089, -76.305944 36.8967048))",POINT (-76.30582 36.8967147),197.4,2124.7959129600004,892
,4782,407329500,,residential,,,"POLYGON ((-76.3019109 36.8969267, -76.30191050000001 36.8969095, -76.3019098 36.8968854, -76.3018118 36.8968883, -76.3018094 36.8968361, -76.30179510000001 36.8968365, -76.301794 36.8968116, -76.3018079 36.8968112, -76.3018057 36.8967624, -76.3019055 36.8967594, -76.30190930000001 36.8968425, -76.3019401 36.8968416, -76.3019381 36.8967975, -76.30196549999999 36.8967967, -76.3019729 36.8969083, -76.3019463 36.896909, -76.30194710000001 36.8969256, -76.3019109 36.8969267))",POINT (-76.3018837 36.8968378),185.4,1995.62898816,892
,799,407329355,,residential,,,"POLYGON ((-76.30249120000001 36.8927215, -76.30240619999999 36.8927221, -76.3024066 36.8927299, -76.3023151 36.8927316, -76.3023099 36.8925875, -76.3023207 36.8925873, -76.3023767 36.8925863, -76.3023781 36.8926361, -76.3024308 36.8926351, -76.3024314 36.8926542, -76.302487 36.8926532, -76.3024946 36.8926858, -76.30249120000001 36.8927215))",POINT (-76.30238679999999 36.8926709),181.9,1957.95530176,892
,3426,407329531,,residential,,,"POLYGON ((-76.30251029999999 36.8949499, -76.3025147 36.8950811, -76.3024724 36.895082, -76.30247249999999 36.8950872, -76.3024278 36.8950881, -76.3024276 36.8950821, -76.3023795 36.8950832, -76.3023752 36.8949528, -76.30251029999999 36.8949499))",POINT (-76.3024451 36.8950177),178.2,1918.12883328,892
,10103,407329380,,residential,,,"POLYGON ((-76.3025858 36.8930902, -76.30258569999999 36.8931385, -76.3025688 36.8931385, -76.3025691 36.8931524, -76.3025701 36.8932025, -76.3025648 36.8932025, -76.302556 36.8932027, -76.30255630000001 36.8932192, -76.3025396 36.8932194, -76.3025397 36.8932231, -76.3024669 36.8932273, -76.3024649 36.8931799, -76.3024638 36.8930899, -76.3025155 36.8930867, -76.3025677 36.8930875, -76.3025677 36.8930905, -76.3025858 36.8930902))",POINT (-76.30251920000001 36.8931524),146.2,1573.68370048,892
,405,407329400,,residential,,,"POLYGON ((-76.3021645 36.8934417, -76.3021622 36.8934055, -76.3022248 36.893403, -76.302226 36.8934224, -76.3022512 36.8934213, -76.30225160000001 36.8934281, -76.3022797 36.893427, -76.3022821 36.8934638, -76.3022624 36.8934646, -76.3022675 36.893545, -76.30218120000001 36.8935485, -76.30217450000001 36.8934413, -76.3021645 36.8934417))",POINT (-76.30222000000001 36.8934754),127.1,1368.09301184,892
,2894,407330072,,residential,,,"POLYGON ((-76.30656020000001 36.8959232, -76.30656759999999 36.8960318, -76.30654010000001 36.896033, -76.3065423 36.896066, -76.30647620000001 36.8960689, -76.3064739 36.896035, -76.3064799 36.8960347, -76.30647260000001 36.895927, -76.30656020000001 36.8959232))",POINT (-76.30651779999999 36.8959928),115.7,1245.3844332800002,892
,5197,407329706,,residential,,,"POLYGON ((-76.3050405 36.8952365, -76.3050411 36.8952585, -76.3050582 36.8952581, -76.30506 36.8953162, -76.3050665 36.8953161, -76.3050674 36.895349, -76.3049589 36.8953511, -76.30495620000001 36.8952606, -76.3049714 36.8952603, -76.3049707 36.8952379, -76.3050405 36.8952365))",POINT (-76.30500929999999 36.8952974),109.2,1175.41901568,892
,1648,407329342,,residential,,,"POLYGON ((-76.3020793 36.8931122, -76.30218790000001 36.8931058, -76.3021911 36.8931419, -76.30219150000001 36.8931461, -76.30218859999999 36.8931462, -76.30216710000001 36.8931475, -76.3021698 36.8931775, -76.30217140000001 36.893195, -76.30215889999999 36.8931957, -76.3020961 36.8931994, -76.3020937 36.8931995, -76.3020913 36.8931996, -76.3020889 36.8931998, -76.3020865 36.8931999, -76.3020842 36.8932001, -76.3020819 36.8932002, -76.30208090000001 36.8932003, -76.3020796 36.8932003, -76.30207729999999 36.8932005, -76.3020751 36.8932006, -76.3020669 36.8932011, -76.30206560000001 36.8931866, -76.3020652 36.8931815, -76.30206459999999 36.8931756, -76.302064 36.8931687, -76.3020633 36.8931605, -76.3020624 36.8931507, -76.30206130000001 36.8931388, -76.30206 36.8931241, -76.302059 36.8931133, -76.3020612 36.8931132, -76.3020669 36.8931129, -76.3020793 36.8931122))",POINT (-76.3021212 36.8931515),99.8,1074.23825792,892
,519,407331945,,residential,,,"POLYGON ((-76.29658000000001 36.8938411, -76.2965188 36.893793, -76.29657 36.893751, -76.2965681 36.8937495, -76.2966921 36.8936479, -76.2966577 36.8936209, -76.2966931 36.8935919, -76.2967574 36.8936426, -76.29674009999999 36.8936568, -76.2967718 36.8936818, -76.29675349999999 36.8936967, -76.29675880000001 36.8937009, -76.2966351 36.8938022, -76.29663119999999 36.8937992, -76.29658000000001 36.8938411))",POINT (-76.2966545 36.8937238),226.7,2440.1784876799998,893
,3411,407329367,,residential,,,"POLYGON ((-76.30129789999999 36.8943119, -76.3012365 36.8943151, -76.3012323 36.894258, -76.30126850000001 36.8942573, -76.3012677 36.894229, -76.30132999999999 36.8942277, -76.3013308 36.8942527, -76.301402 36.894249, -76.3014147 36.8944064, -76.3013306 36.8944108, -76.3013285 36.894384, -76.3013038 36.8943853, -76.30129789999999 36.8943119))",POINT (-76.3013366 36.8943145),214.8,2312.08795392,893
,6366,407329019,,residential,,,"POLYGON ((-76.2993238 36.8953083, -76.29927189999999 36.8952844, -76.2992866 36.8952637, -76.2992251 36.8952354, -76.29931620000001 36.8951076, -76.2994242 36.8951573, -76.2994118 36.8951745, -76.2994174 36.8951771, -76.2993238 36.8953083))",POINT (-76.29932530000001 36.8952039),202.8,2182.92102912,893
,8575,407332001,,residential,,,"POLYGON ((-76.298023 36.894646, -76.2979929 36.8946347, -76.2979765 36.8946627, -76.2979356 36.8946472, -76.2979263 36.8946629, -76.29783380000001 36.8946279, -76.2978997 36.8945155, -76.29797139999999 36.8945426, -76.29798 36.8945279, -76.2980132 36.8945405, -76.2980058 36.8945532, -76.2980458 36.8945683, -76.29803870000001 36.8945806, -76.2980572 36.8945876, -76.298023 36.894646))",POINT (-76.2979452 36.894594),202.8,2182.92102912,893
,135,407328987,,residential,,,"POLYGON ((-76.2984415 36.8955148, -76.2983737 36.8954787, -76.2983922 36.8954557, -76.2983881 36.8954542, -76.2984218 36.8954162, -76.2984119 36.8954107, -76.29843459999999 36.8953845, -76.2984464 36.895389, -76.2984783 36.8953524, -76.2984888 36.8953583, -76.2985127 36.8953339, -76.2985893 36.8953754, -76.29856409999999 36.895405, -76.298557 36.895402, -76.2985398 36.8954246, -76.2985549 36.8954354, -76.29853629999999 36.8954617, -76.2985065 36.8954869, -76.29849179999999 36.89548, -76.298474 36.895502, -76.2984605 36.8954946, -76.2984415 36.8955148))",POINT (-76.298481 36.8954261),194.0,2088.1986176,893
,6505,407329099,,residential,,,"POLYGON ((-76.2999384 36.8949627, -76.2999056 36.8949502, -76.299898 36.8949631, -76.29984349999999 36.8949422, -76.29984090000001 36.8949465, -76.2998016 36.8949315, -76.299851 36.8948483, -76.2998855 36.8948615, -76.2999013 36.894835, -76.29994480000001 36.8948516, -76.2999322 36.8948728, -76.2999808 36.8948914, -76.2999384 36.8949627))",POINT (-76.29989279999999 36.894904),135.3,1456.3570771200002,893
,3961,407329151,,residential,,,"POLYGON ((-76.2994714 36.8958002, -76.2994973 36.8957327, -76.2995028 36.895734, -76.2995212 36.8956859, -76.2995263 36.8956872, -76.2995354 36.8956635, -76.29958209999999 36.895675, -76.2995729 36.8956991, -76.2996181 36.8957103, -76.2995961 36.8957676, -76.2995894 36.895766, -76.2995672 36.8958239, -76.2994714 36.8958002))",POINT (-76.2995452 36.8957482),132.3,1424.0653459200003,893
,326,407329418,,residential,,,"POLYGON ((-76.3011149 36.8961127, -76.30111909999999 36.8961861, -76.3010498 36.8961887, -76.3010513 36.8962156, -76.30096709999999 36.8962188, -76.30096159999999 36.8961247, -76.3010019 36.8961232, -76.3010015 36.8961169, -76.3011149 36.8961127))",POINT (-76.3010359 36.8961616),132.1,1421.91256384,893
,6785,407332055,,residential,,,"POLYGON ((-76.29755400000001 36.8953425, -76.29763699999999 36.8953884, -76.2976421 36.8953823, -76.2976614 36.895393, -76.29758409999999 36.8954832, -76.29753820000001 36.8954578, -76.2975598 36.8954327, -76.2975034 36.8954015, -76.29755400000001 36.8953425))",POINT (-76.2975797 36.8954092),106.4,1145.28006656,893
,5532,407333050,,garage,,,"POLYGON ((-76.2994717 36.8970658, -76.2994637 36.8971199, -76.2993879 36.8971127, -76.2993958 36.8970586, -76.2994717 36.8970658))",POINT (-76.2994298 36.8970892),40.8,439.16754432,893
,626,407331843,,residential,,,"POLYGON ((-76.29529170000001 36.8932794, -76.29527280000001 36.8931846, -76.2952186 36.8931916, -76.2952093 36.8931454, -76.2952475 36.8931404, -76.2952465 36.8931355, -76.2953876 36.8931173, -76.2953945 36.8931517, -76.2954069 36.8931501, -76.2954172 36.8932015, -76.2954058 36.893203, -76.29541089999999 36.8932284, -76.29543700000001 36.8932251, -76.2954326 36.893203, -76.2955395 36.8931892, -76.29555329999999 36.8932585, -76.2953512 36.8932846, -76.29534870000001 36.8932721, -76.29529170000001 36.8932794))",POINT (-76.29537430000001 36.893207),314.0,3379.8678656,894
,10657,407100035,,residential,,,"POLYGON ((-76.2901327 36.8949571, -76.2902235 36.8948912, -76.2902065 36.894876, -76.2902294 36.8948594, -76.290065 36.8947134, -76.29012590000001 36.8946691, -76.29014909999999 36.8946896, -76.29019649999999 36.8946552, -76.29031569999999 36.8947611, -76.29036429999999 36.8947259, -76.2904508 36.8948027, -76.2902874 36.8949213, -76.2903151 36.8949459, -76.2902079 36.8950239, -76.2901327 36.8949571))",POINT (-76.290251 36.8948205),584.6,6292.582019840001,895
,6425,407100055,,residential,,,"POLYGON ((-76.2869049 36.8949701, -76.286947 36.89494, -76.28692789999999 36.8949227, -76.28693749999999 36.894892, -76.28704 36.8948166, -76.28704190000001 36.8948053, -76.2870683 36.8947857, -76.2870892 36.894785, -76.28709499999999 36.8947902, -76.2871045 36.8947835, -76.28720559999999 36.8948745, -76.2870655 36.8949749, -76.28705909999999 36.8949691, -76.2870131 36.8950021, -76.2870238 36.8950118, -76.2869834 36.8950408, -76.2869049 36.8949701))",POINT (-76.28704690000001 36.8949038),368.6,3967.5773734400004,895
,7165,407100080,,residential,,,"POLYGON ((-76.28711029999999 36.8967378, -76.28701580000001 36.8967222, -76.28702130000001 36.8967009, -76.2869345 36.8966866, -76.2869529 36.8966146, -76.2869579 36.8966154, -76.2869615 36.8966015, -76.2870054 36.8966088, -76.28700259999999 36.8966199, -76.2870205 36.8966234, -76.2870351 36.8965708, -76.2871404 36.896588, -76.28713 36.8966287, -76.2871439 36.896631, -76.28713569999999 36.8966632, -76.2871222 36.896661, -76.2871112 36.8967042, -76.2871186 36.8967054, -76.28711029999999 36.8967378))",POINT (-76.2870484 36.8966525),222.1,2390.66449984,895
,3094,407100059,,residential,,,"POLYGON ((-76.2868426 36.895824, -76.28689559999999 36.8957368, -76.2869298 36.8957502, -76.2869469 36.8957221, -76.2870061 36.8957453, -76.2869761 36.8957947, -76.2870425 36.8958208, -76.287007 36.8958792, -76.2869563 36.8958593, -76.2869295 36.8959035, -76.28684869999999 36.8958718, -76.2868709 36.8958352, -76.2868426 36.895824))",POINT (-76.286936 36.8958154),205.4,2210.9071961600002,895
,7324,407100069,,residential,,,"POLYGON ((-76.2866872 36.8963121, -76.2867506 36.8963235, -76.28674100000001 36.8963583, -76.28678189999999 36.8963656, -76.2867653 36.8964257, -76.2867526 36.8964234, -76.2867394 36.8964715, -76.28663400000001 36.8964528, -76.2866451 36.8964127, -76.2866588 36.8964151, -76.2866872 36.8963121))",POINT (-76.2867102 36.8963973),139.8,1504.7946739200002,895
,2544,407100490,,garage,,,"POLYGON ((-76.2891352 36.8957349, -76.2891675 36.8957903, -76.2891024 36.8958148, -76.2890701 36.8957594, -76.2891352 36.8957349))",POINT (-76.2891188 36.8957748),43.8,471.45927552,895
,3082,407099336,,residential,,,"POLYGON ((-76.2806891 36.8953293, -76.2806774 36.8952577, -76.28062730000001 36.895263, -76.2806222 36.8952317, -76.2808462 36.8952081, -76.28085230000001 36.8952457, -76.2808787 36.8952429, -76.28088409999999 36.8952764, -76.2808696 36.8952779, -76.28087360000001 36.8953031, -76.2807944 36.8953115, -76.28080009999999 36.8953467, -76.2807442 36.8953526, -76.2807425 36.8953422, -76.2806784 36.895349, -76.2806848 36.8953884, -76.2806173 36.8953955, -76.28060790000001 36.8953379, -76.2806891 36.8953293))",POINT (-76.28074410000001 36.8952872),268.9,2894.41550656,896
,1880,407099370,,residential,,,"POLYGON ((-76.2809146 36.8959976, -76.28095260000001 36.8959013, -76.2810487 36.8959257, -76.2810569 36.8959051, -76.28108949999999 36.8959134, -76.2810822 36.8959318, -76.2811241 36.8959424, -76.2810684 36.8960836, -76.2809752 36.8960599, -76.280992 36.8960173, -76.2809146 36.8959976))",POINT (-76.281023 36.8959842),230.2,2477.85217408,896
,11574,407099591,,residential,,,"POLYGON ((-76.2829579 36.8920705, -76.2830584 36.8919947, -76.2830948 36.8920258, -76.2831501 36.891984, -76.28321459999999 36.8920392, -76.2831568 36.8920829, -76.2831851 36.8921072, -76.28313489999999 36.8921451, -76.283052 36.8920743, -76.2830044 36.8921102, -76.2829579 36.8920705))",POINT (-76.28309659999999 36.8920595),199.7,2149.55290688,896
