name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link
,15941,,8911,38,1,341.4153898612511,2,59,,connector,20,"LINESTRING (-76.27176694932329 36.77766740399806, -76.273877 36.775104)",all,1,0
,15942,,38,8911,1,341.4153898612511,2,59,,connector,20,"LINESTRING (-76.273877 36.775104, -76.27176694932329 36.77766740399806)",all,1,0
,15943,,8912,710,1,334.55588894837734,2,59,,connector,20,"LINESTRING (-76.27961163196413 36.82723463377859, -76.28289289999999 36.825767)",all,1,0
,15944,,710,8912,1,334.55588894837734,2,59,,connector,20,"LINESTRING (-76.28289289999999 36.825767, -76.27961163196413 36.82723463377859)",all,1,0
,15945,,8913,2033,1,3414.4707253512865,2,59,,connector,20,"LINESTRING (-76.14630412764731 36.76636574757215, -76.148509 36.797022)",all,1,0
,15946,,2033,8913,1,3414.4707253512865,2,59,,connector,20,"LINESTRING (-76.148509 36.797022, -76.14630412764731 36.76636574757215)",all,1,0
,15947,,8914,1779,1,115.4453165990325,2,59,,connector,20,"LINESTRING (-76.27680709648807 36.91933591991975, -76.2755164 36.9192214)",all,1,0
,15948,,1779,8914,1,115.4453165990325,2,59,,connector,20,"LINESTRING (-76.2755164 36.9192214, -76.27680709648807 36.91933591991975)",all,1,0
,15949,,8915,268,1,255.6087646621324,2,59,,connector,20,"LINESTRING (-76.25335302168055 36.90108489203921, -76.25588999999999 36.900004)",all,1,0
,15950,,268,8915,1,255.6087646621324,2,59,,connector,20,"LINESTRING (-76.25588999999999 36.900004, -76.25335302168055 36.90108489203921)",all,1,0
,15951,,8916,438,1,882.9650664828052,2,59,,connector,20,"LINESTRING (-76.30605675582905 36.83930640201089, -76.304987 36.831412)",all,1,0
,15952,,438,8916,1,882.9650664828052,2,59,,connector,20,"LINESTRING (-76.304987 36.831412, -76.30605675582905 36.83930640201089)",all,1,0
,15953,,8917,1001,1,603.6984176858068,2,59,,connector,20,"LINESTRING (-76.28762208652435 36.88558153552204, -76.280959 36.886618)",all,1,0
,15954,,1001,8917,1,603.6984176858068,2,59,,connector,20,"LINESTRING (-76.280959 36.886618, -76.28762208652435 36.88558153552204)",all,1,0
,15955,,8918,1823,1,801.5617129820902,2,59,,connector,20,"LINESTRING (-76.36696482281431 36.79530737513232, -76.3738893 36.7999138)",all,1,0
,15956,,1823,8918,1,801.5617129820902,2,59,,connector,20,"LINESTRING (-76.3738893 36.7999138, -76.36696482281431 36.79530737513232)",all,1,0
,15957,,8919,1918,1,281.85167922431583,2,59,,connector,20,"LINESTRING (-76.24269380903509 36.79469268268462, -76.2398924 36.7935127)",all,1,0
,15958,,1918,8919,1,281.85167922431583,2,59,,connector,20,"LINESTRING (-76.2398924 36.7935127, -76.24269380903509 36.79469268268462)",all,1,0
,15959,,8920,1008,1,433.4955940105833,2,59,,connector,20,"LINESTRING (-76.25519508714029 36.88777447868657, -76.2599898 36.887073)",all,1,0
,15960,,1008,8920,1,433.4955940105833,2,59,,connector,20,"LINESTRING (-76.2599898 36.887073, -76.25519508714029 36.88777447868657)",all,1,0
,15961,,8921,2259,1,1218.6718633903427,2,59,,connector,20,"LINESTRING (-76.18831186284295 36.79168680608619, -76.1781086 36.7989915)",all,1,0
,15962,,2259,8921,1,1218.6718633903427,2,59,,connector,20,"LINESTRING (-76.1781086 36.7989915, -76.18831186284295 36.79168680608619)",all,1,0
,15963,,8922,301,1,677.9005679646109,2,59,,connector,20,"LINESTRING (-76.28704691459927 36.89490375154175, -76.27956500000001 36.896072)",all,1,0
,15964,,301,8922,1,677.9005679646109,2,59,,connector,20,"LINESTRING (-76.27956500000001 36.896072, -76.28704691459927 36.89490375154175)",all,1,0
,15965,,8923,765,1,2693.5480350683415,2,59,,connector,20,"LINESTRING (-76.40010712373912 36.82473238362831, -76.387834 36.802591)",all,1,0
,15966,,765,8923,1,2693.5480350683415,2,59,,connector,20,"LINESTRING (-76.387834 36.802591, -76.40010712373912 36.82473238362831)",all,1,0
,15967,,8924,1319,1,514.6241259690671,2,59,,connector,20,"LINESTRING (-76.1278217052534 36.85835413006496, -76.132418 36.861164)",all,1,0
,15968,,1319,8924,1,514.6241259690671,2,59,,connector,20,"LINESTRING (-76.132418 36.861164, -76.1278217052534 36.85835413006496)",all,1,0
,15969,,8925,2183,1,260.17768700205414,2,59,,connector,20,"LINESTRING (-76.35615548207721 36.81989299729955, -76.3534667 36.8189755)",all,1,0
,15970,,2183,8925,1,260.17768700205414,2,59,,connector,20,"LINESTRING (-76.3534667 36.8189755, -76.35615548207721 36.81989299729955)",all,1,0
,15971,,8926,136,1,1001.9181961269874,2,59,,connector,20,"LINESTRING (-76.39589182832123 36.80900472872869, -76.38870199999999 36.802073)",all,1,0
,15972,,136,8926,1,1001.9181961269874,2,59,,connector,20,"LINESTRING (-76.38870199999999 36.802073, -76.39589182832123 36.80900472872869)",all,1,0
,15973,,8927,2002,1,725.1972141050118,2,59,,connector,20,"LINESTRING (-76.21761095722748 36.92183152254228, -76.2202065 36.9156486)",all,1,0
,15974,,2002,8927,1,725.1972141050118,2,59,,connector,20,"LINESTRING (-76.2202065 36.9156486, -76.21761095722748 36.92183152254228)",all,1,0
,15975,,8928,431,1,1086.4215847017958,2,59,,connector,20,"LINESTRING (-76.3603501310792 36.79650596496372, -76.361373 36.806242)",all,1,0
,15976,,431,8928,1,1086.4215847017958,2,59,,connector,20,"LINESTRING (-76.361373 36.806242, -76.3603501310792 36.79650596496372)",all,1,0
,15977,,8929,397,1,229.8688668699249,2,59,,connector,20,"LINESTRING (-76.34274868254236 36.82136527684398, -76.34036500000001 36.82057)",all,1,0
,15978,,397,8929,1,229.8688668699249,2,59,,connector,20,"LINESTRING (-76.34036500000001 36.82057, -76.34274868254236 36.82136527684398)",all,1,0
,15979,,8930,1284,1,705.9204504084478,2,59,,connector,20,"LINESTRING (-76.15419825465763 36.90045545136007, -76.1539564 36.906801)",all,1,0
,15980,,1284,8930,1,705.9204504084478,2,59,,connector,20,"LINESTRING (-76.1539564 36.906801, -76.15419825465763 36.90045545136007)",all,1,0
,15981,,8931,1663,1,582.4502979202158,2,59,,connector,20,"LINESTRING (-76.27477228983847 36.78868562557847, -76.28119599999999 36.7876996)",all,1,0
,15982,,1663,8931,1,582.4502979202158,2,59,,connector,20,"LINESTRING (-76.28119599999999 36.7876996, -76.27477228983847 36.78868562557847)",all,1,0
,15983,,8932,2188,1,593.9826704131627,2,59,,connector,20,"LINESTRING (-76.22385111339713 36.9213204551988, -76.2258899 36.9162334)",all,1,0
,15984,,2188,8932,1,593.9826704131627,2,59,,connector,20,"LINESTRING (-76.2258899 36.9162334, -76.22385111339713 36.9213204551988)",all,1,0
,15985,,8933,769,1,619.2609843303217,2,59,,connector,20,"LINESTRING (-76.25792355945785 36.87328169236621, -76.2646398 36.8747478)",all,1,0
,15986,,769,8933,1,619.2609843303217,2,59,,connector,20,"LINESTRING (-76.2646398 36.8747478, -76.25792355945785 36.87328169236621)",all,1,0
,15987,,8934,137,1,778.5326022733628,2,59,,connector,20,"LINESTRING (-76.40386327114359 36.7998361714251, -76.402165 36.792968)",all,1,0
,15988,,137,8934,1,778.5326022733628,2,59,,connector,20,"LINESTRING (-76.402165 36.792968, -76.40386327114359 36.7998361714251)",all,1,0
,15989,,8935,2166,1,1103.2554440899435,2,59,,connector,20,"LINESTRING (-76.15985812373177 36.85701433903375, -76.1699905 36.8512951)",all,1,0
,15990,,2166,8935,1,1103.2554440899435,2,59,,connector,20,"LINESTRING (-76.1699905 36.8512951, -76.15985812373177 36.85701433903375)",all,1,0
,15991,,8936,375,1,522.4751679645774,2,59,,connector,20,"LINESTRING (-76.276567 36.86222415, -76.272583 36.858772)",all,1,0
,15992,,375,8936,1,522.4751679645774,2,59,,connector,20,"LINESTRING (-76.272583 36.858772, -76.276567 36.86222415)",all,1,0
,15993,,8937,969,1,273.86449477698744,2,59,,connector,20,"LINESTRING (-76.30527721633899 36.91464234502084, -76.3080154 36.9157707)",all,1,0
,15994,,969,8937,1,273.86449477698744,2,59,,connector,20,"LINESTRING (-76.3080154 36.9157707, -76.30527721633899 36.91464234502084)",all,1,0
,15995,,8938,726,1,774.4036707523629,2,59,,connector,20,"LINESTRING (-76.24678480000001 36.93569255, -76.253362 36.931125)",all,1,0
,15996,,726,8938,1,774.4036707523629,2,59,,connector,20,"LINESTRING (-76.253362 36.931125, -76.24678480000001 36.93569255)",all,1,0
,15997,,8939,1946,1,468.878116511634,2,59,,connector,20,"LINESTRING (-76.3346172 36.82984939999999, -76.3397796 36.8290089)",all,1,0
,15998,,1946,8939,1,468.878116511634,2,59,,connector,20,"LINESTRING (-76.3397796 36.8290089, -76.3346172 36.82984939999999)",all,1,0
,15999,,8940,163,1,959.3508738530924,2,59,,connector,20,"LINESTRING (-76.32664124909182 36.76432652211761, -76.32441 36.772767)",all,1,0
,16000,,163,8940,1,959.3508738530924,2,59,,connector,20,"LINESTRING (-76.32441 36.772767, -76.32664124909182 36.76432652211761)",all,1,0
,16001,,8941,788,1,1258.5670818958574,2,59,,connector,20,"LINESTRING (-76.36839754422162 36.83293485657204, -76.3654356 36.8440024)",all,1,0
,16002,,788,8941,1,1258.5670818958574,2,59,,connector,20,"LINESTRING (-76.3654356 36.8440024, -76.36839754422162 36.83293485657204)",all,1,0
,16003,,8942,574,1,972.6776587068181,2,59,,connector,20,"LINESTRING (-76.4003253885803 36.88017464982144, -76.40136800000001 36.871467)",all,1,0
,16004,,574,8942,1,972.6776587068181,2,59,,connector,20,"LINESTRING (-76.40136800000001 36.871467, -76.4003253885803 36.88017464982144)",all,1,0
,16005,,8943,790,1,344.6113559174233,2,59,,connector,20,"LINESTRING (-76.38249687132442 36.85848519932528, -76.3852539 36.8563084)",all,1,0
,16006,,790,8943,1,344.6113559174233,2,59,,connector,20,"LINESTRING (-76.3852539 36.8563084, -76.38249687132442 36.85848519932528)",all,1,0
,16007,,8944,1959,1,497.4409294776062,2,59,,connector,20,"LINESTRING (-76.2721494271114 36.8152638750366, -76.2775537 36.8164017)",all,1,0
,16008,,1959,8944,1,497.4409294776062,2,59,,connector,20,"LINESTRING (-76.2775537 36.8164017, -76.2721494271114 36.8152638750366)",all,1,0
,16009,,8945,177,1,562.4171193032785,2,59,,connector,20,"LINESTRING (-76.27282686897786 36.7930809558484, -76.279134 36.792812)",all,1,0
,16010,,177,8945,1,562.4171193032785,2,59,,connector,20,"LINESTRING (-76.279134 36.792812, -76.27282686897786 36.7930809558484)",all,1,0
,16011,,8946,2211,1,202.25408452522112,2,59,,connector,20,"LINESTRING (-76.19753850000002 36.9188814, -76.1955734 36.9179648)",all,1,0
,16012,,2211,8946,1,202.25408452522112,2,59,,connector,20,"LINESTRING (-76.1955734 36.9179648, -76.19753850000002 36.9188814)",all,1,0
,16013,,8947,1894,1,131.2438778651372,2,59,,connector,20,"LINESTRING (-76.14529355446093 36.90643541275031, -76.1465329 36.9057943)",all,1,0
,16014,,1894,8947,1,131.2438778651372,2,59,,connector,20,"LINESTRING (-76.1465329 36.9057943, -76.14529355446093 36.90643541275031)",all,1,0
,16015,,8948,697,1,373.50262035523605,2,59,,connector,20,"LINESTRING (-76.32648846536266 36.80225867212493, -76.32242239999999 36.8030852)",all,1,0
,16016,,697,8948,1,373.50262035523605,2,59,,connector,20,"LINESTRING (-76.32242239999999 36.8030852, -76.32648846536266 36.80225867212493)",all,1,0
,16017,,8949,1569,1,1315.786100136011,2,59,,connector,20,"LINESTRING (-76.24542225 36.81916485000001, -76.26018209999999 36.8185237)",all,1,0
,16018,,1569,8949,1,1315.786100136011,2,59,,connector,20,"LINESTRING (-76.26018209999999 36.8185237, -76.24542225 36.81916485000001)",all,1,0
,16019,,8950,2245,1,214.53040269110872,2,59,,connector,20,"LINESTRING (-76.33888478143749 36.85374290678307, -76.34110370000001 36.8544978)",all,1,0
,16020,,2245,8950,1,214.53040269110872,2,59,,connector,20,"LINESTRING (-76.34110370000001 36.8544978, -76.33888478143749 36.85374290678307)",all,1,0
,16021,,8951,114,1,3026.65694217482,2,59,,connector,20,"LINESTRING (-76.20237025 36.76720645, -76.2318047 36.7808085)",all,1,0
,16022,,114,8951,1,3026.65694217482,2,59,,connector,20,"LINESTRING (-76.2318047 36.7808085, -76.20237025 36.76720645)",all,1,0
,16023,,8952,516,1,246.1924287189686,2,59,,connector,20,"LINESTRING (-76.33537884999998 36.8251896, -76.334045 36.82325)",all,1,0
,16024,,516,8952,1,246.1924287189686,2,59,,connector,20,"LINESTRING (-76.334045 36.82325, -76.33537884999998 36.8251896)",all,1,0
,16025,,8953,141,1,1039.4437148545226,2,59,,connector,20,"LINESTRING (-76.25061923657458 36.81006487440078, -76.260108 36.8155123)",all,1,0
,16026,,141,8953,1,1039.4437148545226,2,59,,connector,20,"LINESTRING (-76.260108 36.8155123, -76.25061923657458 36.81006487440078)",all,1,0
,16027,,8954,1602,1,629.6377931287916,2,59,,connector,20,"LINESTRING (-76.36959532792476 36.8650454072524, -76.36684 36.8702612)",all,1,0
,16028,,1602,8954,1,629.6377931287916,2,59,,connector,20,"LINESTRING (-76.36684 36.8702612, -76.36959532792476 36.8650454072524)",all,1,0
,16029,,8955,430,1,1326.081085002234,2,59,,connector,20,"LINESTRING (-76.35029347587003 36.79649291338526, -76.35700300000001 36.80714)",all,1,0
,16030,,430,8955,1,1326.081085002234,2,59,,connector,20,"LINESTRING (-76.35700300000001 36.80714, -76.35029347587003 36.79649291338526)",all,1,0
,16031,,8956,375,1,163.26309347397162,2,59,,connector,20,"LINESTRING (-76.27367632623208 36.85759279612957, -76.272583 36.858772)",all,1,0
,16032,,375,8956,1,163.26309347397162,2,59,,connector,20,"LINESTRING (-76.272583 36.858772, -76.27367632623208 36.85759279612957)",all,1,0
,16033,,8957,1558,1,461.398343312187,2,59,,connector,20,"LINESTRING (-76.16583948246947 36.83717559629505, -76.16251029999999 36.8403566)",all,1,0
,16034,,1558,8957,1,461.398343312187,2,59,,connector,20,"LINESTRING (-76.16251029999999 36.8403566, -76.16583948246947 36.83717559629505)",all,1,0
,16035,,8958,7,1,903.3484991294857,2,59,,connector,20,"LINESTRING (-76.36145009971503 36.78053468186251, -76.369046 36.775151)",all,1,0
,16036,,7,8958,1,903.3484991294857,2,59,,connector,20,"LINESTRING (-76.369046 36.775151, -76.36145009971503 36.78053468186251)",all,1,0
,16037,,8959,2354,1,244.36146564038512,2,59,,connector,20,"LINESTRING (-76.19145624719742 36.84312607613048, -76.19089630000001 36.8452775)",all,1,0
,16038,,2354,8959,1,244.36146564038512,2,59,,connector,20,"LINESTRING (-76.19089630000001 36.8452775, -76.19145624719742 36.84312607613048)",all,1,0
,16039,,8960,1489,1,814.3495551783951,2,59,,connector,20,"LINESTRING (-76.29030095 36.79728255000001, -76.2826968 36.7932136)",all,1,0
,16040,,1489,8960,1,814.3495551783951,2,59,,connector,20,"LINESTRING (-76.2826968 36.7932136, -76.29030095 36.79728255000001)",all,1,0
,16041,,8961,2452,1,369.73393189810855,2,59,,connector,20,"LINESTRING (-76.37775960976143 36.85528524931693, -76.3798513 36.8524121)",all,1,0
,16042,,2452,8961,1,369.73393189810855,2,59,,connector,20,"LINESTRING (-76.3798513 36.8524121, -76.37775960976143 36.85528524931693)",all,1,0
,16043,,8962,1490,1,301.2527539236116,2,59,,connector,20,"LINESTRING (-76.27927701132774 36.79594166098377, -76.2810077 36.7982696)",all,1,0
,16044,,1490,8962,1,301.2527539236116,2,59,,connector,20,"LINESTRING (-76.2810077 36.7982696, -76.27927701132774 36.79594166098377)",all,1,0
,16045,,8963,1287,1,571.3912081134062,2,59,,connector,20,"LINESTRING (-76.13087414871262 36.80395704854492, -76.12833999999999 36.799236)",all,1,0
,16046,,1287,8963,1,571.3912081134062,2,59,,connector,20,"LINESTRING (-76.12833999999999 36.799236, -76.13087414871262 36.80395704854492)",all,1,0
,16047,,8964,822,1,338.9498247647851,2,59,,connector,20,"LINESTRING (-76.21475025893054 36.87303980339502, -76.2109402 36.8729952)",all,1,0
,16048,,822,8964,1,338.9498247647851,2,59,,connector,20,"LINESTRING (-76.2109402 36.8729952, -76.21475025893054 36.87303980339502)",all,1,0
,16049,,8965,583,1,1177.8522401919008,2,59,,connector,20,"LINESTRING (-76.24096461525897 36.88138216296991, -76.2347315 36.8907283)",all,1,0
,16050,,583,8965,1,1177.8522401919008,2,59,,connector,20,"LINESTRING (-76.2347315 36.8907283, -76.24096461525897 36.88138216296991)",all,1,0
,16051,,8966,1278,1,1045.2373638670133,2,59,,connector,20,"LINESTRING (-76.22220037030843 36.82757645320874, -76.21070330000001 36.8294928)",all,1,0
,16052,,1278,8966,1,1045.2373638670133,2,59,,connector,20,"LINESTRING (-76.21070330000001 36.8294928, -76.22220037030843 36.82757645320874)",all,1,0
,16053,,8967,787,1,3094.4307892464776,2,59,,connector,20,"LINESTRING (-76.41304903218646 36.8358883094165, -76.39894 36.861324)",all,1,0
,16054,,787,8967,1,3094.4307892464776,2,59,,connector,20,"LINESTRING (-76.39894 36.861324, -76.41304903218646 36.8358883094165)",all,1,0
,16055,,8968,98,1,181.5119754787857,2,59,,connector,20,"LINESTRING (-76.39545885994464 36.79132501983477, -76.393546 36.791889)",all,1,0
,16056,,98,8968,1,181.5119754787857,2,59,,connector,20,"LINESTRING (-76.393546 36.791889, -76.39545885994464 36.79132501983477)",all,1,0
,16057,,8969,854,1,528.5499349813866,2,59,,connector,20,"LINESTRING (-76.30468089999999 36.8753781, -76.302094 36.8796574)",all,1,0
,16058,,854,8969,1,528.5499349813866,2,59,,connector,20,"LINESTRING (-76.302094 36.8796574, -76.30468089999999 36.8753781)",all,1,0
,16059,,8970,163,1,233.49801929852475,2,59,,connector,20,"LINESTRING (-76.32677379300536 36.77185901884697, -76.32441 36.772767)",all,1,0
,16060,,163,8970,1,233.49801929852475,2,59,,connector,20,"LINESTRING (-76.32441 36.772767, -76.32677379300536 36.77185901884697)",all,1,0
,16061,,8971,2033,1,957.0531594884943,2,59,,connector,20,"LINESTRING (-76.14982306223121 36.78847958534957, -76.148509 36.797022)",all,1,0
,16062,,2033,8971,1,957.0531594884943,2,59,,connector,20,"LINESTRING (-76.148509 36.797022, -76.14982306223121 36.78847958534957)",all,1,0
,16063,,8972,494,1,650.4835739085046,2,59,,connector,20,"LINESTRING (-76.37980905000001 36.88055245, -76.3781031 36.8748639)",all,1,0
,16064,,494,8972,1,650.4835739085046,2,59,,connector,20,"LINESTRING (-76.3781031 36.8748639, -76.37980905000001 36.88055245)",all,1,0
,16065,,8973,573,1,771.070206131307,2,59,,connector,20,"LINESTRING (-76.24616883817866 36.92264015457446, -76.25342499999999 36.918841)",all,1,0
,16066,,573,8973,1,771.070206131307,2,59,,connector,20,"LINESTRING (-76.25342499999999 36.918841, -76.24616883817866 36.92264015457446)",all,1,0
,16067,,8974,726,1,717.494373212983,2,59,,connector,20,"LINESTRING (-76.24972147713967 36.93688415563012, -76.253362 36.931125)",all,1,0
,16068,,726,8974,1,717.494373212983,2,59,,connector,20,"LINESTRING (-76.253362 36.931125, -76.24972147713967 36.93688415563012)",all,1,0
,16069,,8975,957,1,389.09351507909804,2,59,,connector,20,"LINESTRING (-76.29995610974574 36.86508567241041, -76.30419000000001 36.864208)",all,1,0
,16070,,957,8975,1,389.09351507909804,2,59,,connector,20,"LINESTRING (-76.30419000000001 36.864208, -76.29995610974574 36.86508567241041)",all,1,0
,16071,,8976,1250,1,180.90725477040996,2,59,,connector,20,"LINESTRING (-76.20563614317638 36.81461139305647, -76.2070859 36.8134713)",all,1,0
,16072,,1250,8976,1,180.90725477040996,2,59,,connector,20,"LINESTRING (-76.2070859 36.8134713, -76.20563614317638 36.81461139305647)",all,1,0
,16073,,8977,2211,1,840.1805662746347,2,59,,connector,20,"LINESTRING (-76.20377743016415 36.91421403994821, -76.1955734 36.9179648)",all,1,0
,16074,,2211,8977,1,840.1805662746347,2,59,,connector,20,"LINESTRING (-76.1955734 36.9179648, -76.20377743016415 36.91421403994821)",all,1,0
,16075,,8978,52,1,362.09211727329455,2,59,,connector,20,"LINESTRING (-76.34452808197534 36.77615026285269, -76.34144550000001 36.7740272)",all,1,0
,16076,,52,8978,1,362.09211727329455,2,59,,connector,20,"LINESTRING (-76.34144550000001 36.7740272, -76.34452808197534 36.77615026285269)",all,1,0
,16077,,8979,1316,1,955.3887152332885,2,59,,connector,20,"LINESTRING (-76.15178738754368 36.81746737573997, -76.1570416 36.8249595)",all,1,0
,16078,,1316,8979,1,955.3887152332885,2,59,,connector,20,"LINESTRING (-76.1570416 36.8249595, -76.15178738754368 36.81746737573997)",all,1,0
,16079,,8980,931,1,492.489456220841,2,59,,connector,20,"LINESTRING (-76.25578214145717 36.94057788265906, -76.258116 36.944595)",all,1,0
,16080,,931,8980,1,492.489456220841,2,59,,connector,20,"LINESTRING (-76.258116 36.944595, -76.25578214145717 36.94057788265906)",all,1,0
,16081,,8981,1227,1,767.788491652066,2,59,,connector,20,"LINESTRING (-76.17042581848993 36.85921959079397, -76.1746101 36.8531807)",all,1,0
,16082,,1227,8981,1,767.788491652066,2,59,,connector,20,"LINESTRING (-76.1746101 36.8531807, -76.17042581848993 36.85921959079397)",all,1,0
,16083,,8982,148,1,1464.6764641139964,2,59,,connector,20,"LINESTRING (-76.38763061446399 36.76841035789867, -76.371771 36.77189)",all,1,0
,16084,,148,8982,1,1464.6764641139964,2,59,,connector,20,"LINESTRING (-76.371771 36.77189, -76.38763061446399 36.76841035789867)",all,1,0
,16085,,8983,574,1,2779.4050828169134,2,59,,connector,20,"LINESTRING (-76.40012514419361 36.89644301451289, -76.40136800000001 36.871467)",all,1,0
,16086,,574,8983,1,2779.4050828169134,2,59,,connector,20,"LINESTRING (-76.40136800000001 36.871467, -76.40012514419361 36.89644301451289)",all,1,0
,16087,,8984,695,1,384.66648320246134,2,59,,connector,20,"LINESTRING (-76.32526995000001 36.80591769999999, -76.32102690000001 36.8052652)",all,1,0
,16088,,695,8984,1,384.66648320246134,2,59,,connector,20,"LINESTRING (-76.32102690000001 36.8052652, -76.32526995000001 36.80591769999999)",all,1,0
,16089,,8985,170,1,699.5829112681162,2,59,,connector,20,"LINESTRING (-76.30182702213561 36.78026925625871, -76.298149 36.7747101)",all,1,0
,16090,,170,8985,1,699.5829112681162,2,59,,connector,20,"LINESTRING (-76.298149 36.7747101, -76.30182702213561 36.78026925625871)",all,1,0
,16091,,8986,1066,1,607.9519548505689,2,59,,connector,20,"LINESTRING (-76.23783667910854 36.93889458666351, -76.232681 36.942488)",all,1,0
,16092,,1066,8986,1,607.9519548505689,2,59,,connector,20,"LINESTRING (-76.232681 36.942488, -76.23783667910854 36.93889458666351)",all,1,0
,16093,,8987,1779,1,336.6131370899558,2,59,,connector,20,"LINESTRING (-76.27739502853478 36.9165930407236, -76.2755164 36.9192214)",all,1,0
,16094,,1779,8987,1,336.6131370899558,2,59,,connector,20,"LINESTRING (-76.2755164 36.9192214, -76.27739502853478 36.9165930407236)",all,1,0
,16095,,8988,2201,1,48.62867645110034,2,59,,connector,20,"LINESTRING (-76.26292019064263 36.87846680659364, -76.2633597 36.8782067)",all,1,0
,16096,,2201,8988,1,48.62867645110034,2,59,,connector,20,"LINESTRING (-76.2633597 36.8782067, -76.26292019064263 36.87846680659364)",all,1,0
,16097,,8989,513,1,145.0894731832154,2,59,,connector,20,"LINESTRING (-76.2477471343292 36.84415082606176, -76.248548 36.8452874)",all,1,0
,16098,,513,8989,1,145.0894731832154,2,59,,connector,20,"LINESTRING (-76.248548 36.8452874, -76.2477471343292 36.84415082606176)",all,1,0
,16099,,8990,2074,1,130.7325106905071,2,59,,connector,20,"LINESTRING (-76.13190484382633 36.82547692243744, -76.130876 36.826316)",all,1,0
,16100,,2074,8990,1,130.7325106905071,2,59,,connector,20,"LINESTRING (-76.130876 36.826316, -76.13190484382633 36.82547692243744)",all,1,0
,16101,,8991,622,1,1312.6136926451895,2,59,,connector,20,"LINESTRING (-76.3411175645891 36.79959521460443, -76.328412 36.793609)",all,1,0
,16102,,622,8991,1,1312.6136926451895,2,59,,connector,20,"LINESTRING (-76.328412 36.793609, -76.3411175645891 36.79959521460443)",all,1,0
,16103,,8992,1075,1,555.2699984572077,2,59,,connector,20,"LINESTRING (-76.27556653561099 36.86559119506247, -76.26933200000001 36.865831)",all,1,0
,16104,,1075,8992,1,555.2699984572077,2,59,,connector,20,"LINESTRING (-76.26933200000001 36.865831, -76.27556653561099 36.86559119506247)",all,1,0
,16105,,8993,2122,1,894.762192026774,2,59,,connector,20,"LINESTRING (-76.16802107007894 36.80375439746584, -76.17483319999999 36.7978385)",all,1,0
,16106,,2122,8993,1,894.762192026774,2,59,,connector,20,"LINESTRING (-76.17483319999999 36.7978385, -76.16802107007894 36.80375439746584)",all,1,0
,16107,,8994,674,1,189.63485067382334,2,59,,connector,20,"LINESTRING (-76.24199237055387 36.90645064107893, -76.239959 36.905936)",all,1,0
,16108,,674,8994,1,189.63485067382334,2,59,,connector,20,"LINESTRING (-76.239959 36.905936, -76.24199237055387 36.90645064107893)",all,1,0
,16109,,8995,2033,1,2438.508488442488,2,59,,connector,20,"LINESTRING (-76.14323850439489 36.77550202161635, -76.148509 36.797022)",all,1,0
,16110,,2033,8995,1,2438.508488442488,2,59,,connector,20,"LINESTRING (-76.148509 36.797022, -76.14323850439489 36.77550202161635)",all,1,0
,16111,,8996,130,1,152.97228355741694,2,59,,connector,20,"LINESTRING (-76.39301499711196 36.79803299446574, -76.393157 36.799404)",all,1,0
,16112,,130,8996,1,152.97228355741694,2,59,,connector,20,"LINESTRING (-76.393157 36.799404, -76.39301499711196 36.79803299446574)",all,1,0
,16113,,8997,682,1,1204.009576375262,2,59,,connector,20,"LINESTRING (-76.2985699652659 36.8188963173117, -76.31208599999999 36.81931)",all,1,0
,16114,,682,8997,1,1204.009576375262,2,59,,connector,20,"LINESTRING (-76.31208599999999 36.81931, -76.2985699652659 36.8188963173117)",all,1,0
,16115,,8998,1254,1,1011.8184571879636,2,59,,connector,20,"LINESTRING (-76.16335263159793 36.80509034681437, -76.163419 36.795991)",all,1,0
,16116,,1254,8998,1,1011.8184571879636,2,59,,connector,20,"LINESTRING (-76.163419 36.795991, -76.16335263159793 36.80509034681437)",all,1,0
,16117,,8999,406,1,554.1790973465878,2,59,,connector,20,"LINESTRING (-76.39482967314049 36.86635585021206, -76.39760200000001 36.870819)",all,1,0
,16118,,406,8999,1,554.1790973465878,2,59,,connector,20,"LINESTRING (-76.39760200000001 36.870819, -76.39482967314049 36.86635585021206)",all,1,0
,16119,,9000,403,1,299.24055716481126,2,59,,connector,20,"LINESTRING (-76.4068626 36.87188949999999, -76.40491900000001 36.869693)",all,1,0
,16120,,403,9000,1,299.24055716481126,2,59,,connector,20,"LINESTRING (-76.40491900000001 36.869693, -76.4068626 36.87188949999999)",all,1,0
,16121,,9001,1547,1,414.50071787555424,2,59,,connector,20,"LINESTRING (-76.24399634916823 36.8996046989033, -76.2429556 36.9032383)",all,1,0
,16122,,1547,9001,1,414.50071787555424,2,59,,connector,20,"LINESTRING (-76.2429556 36.9032383, -76.24399634916823 36.8996046989033)",all,1,0
,16123,,9002,968,1,320.7184709793554,2,59,,connector,20,"LINESTRING (-76.29989281734422 36.89490403266147, -76.30279760000001 36.8966136)",all,1,0
,16124,,968,9002,1,320.7184709793554,2,59,,connector,20,"LINESTRING (-76.30279760000001 36.8966136, -76.29989281734422 36.89490403266147)",all,1,0
,16125,,9003,2496,1,330.3712439048531,2,59,,connector,20,"LINESTRING (-76.21729412347061 36.81585529349011, -76.21435649999999 36.817671)",all,1,0
